Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
984679;11-03-2024;00:00:09;1;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
984680;11-03-2024;00:00:11;1;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
984681;11-03-2024;00:00:11;6;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984682;11-03-2024;00:00:11;6;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984683;11-03-2024;00:00:11;6;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984684;11-03-2024;00:00:12;6;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984685;11-03-2024;00:00:12;6;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984686;11-03-2024;00:00:12;6;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984687;11-03-2024;00:00:12;6;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984688;11-03-2024;00:00:13;6;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984689;11-03-2024;00:00:13;6;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984690;11-03-2024;00:00:15;2;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
984691;11-03-2024;00:00:16;7;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
984692;11-03-2024;00:00:16;7;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
984693;11-03-2024;00:00:21;7;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
984694;11-03-2024;00:00:21;7;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
984695;11-03-2024;00:00:21;2;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
984696;11-03-2024;00:00:22;6;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984697;11-03-2024;00:00:22;6;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984698;11-03-2024;00:00:46;1;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984699;11-03-2024;00:00:50;2;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984700;11-03-2024;00:00:50;2;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984701;11-03-2024;00:00:50;7;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984702;11-03-2024;00:00:50;7;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
984703;11-03-2024;00:00:51;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
984704;11-03-2024;00:00:51;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
984705;11-03-2024;00:00:51;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
984706;11-03-2024;00:00:51;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
984707;11-03-2024;00:00:52;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
984708;11-03-2024;00:00:52;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
984709;11-03-2024;00:00:52;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
984710;11-03-2024;00:00:52;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
984711;11-03-2024;00:00:52;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
984712;11-03-2024;00:00:52;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
984713;11-03-2024;00:00:52;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
984714;11-03-2024;00:00:52;1;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
984715;11-03-2024;00:00:55;4;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
984716;11-03-2024;00:00:55;4;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
984717;11-03-2024;00:00:55;1;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
984718;11-03-2024;00:01:05;1;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
