Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
7744381;21-05-2024;00:00:01;4;-;Trovan Unique;00079FEC60;-;00000000;00000000;-;""
7744382;21-05-2024;00:00:03;9;-;Trovan Unique;00079FEC60;-;00000000;00000000;-;""
7744383;21-05-2024;00:00:03;9;-;Trovan Unique;00079FEC60;-;00000000;00000000;-;""
7744384;21-05-2024;00:00:03;9;-;Trovan Unique;00079FEC60;-;00000000;00000000;-;""
7744385;21-05-2024;00:00:03;9;-;Trovan Unique;00079FEC60;-;00000000;00000000;-;""
7744386;21-05-2024;00:00:03;9;-;Trovan Unique;00079FEC60;-;00000000;00000000;-;""
7744387;21-05-2024;00:00:05;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744388;21-05-2024;00:00:05;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744389;21-05-2024;00:00:05;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744390;21-05-2024;00:00:05;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744391;21-05-2024;00:00:06;2;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744392;21-05-2024;00:00:06;2;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744393;21-05-2024;00:00:06;2;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744394;21-05-2024;00:00:07;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744395;21-05-2024;00:00:07;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744396;21-05-2024;00:00:07;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744397;21-05-2024;00:00:07;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744398;21-05-2024;00:00:07;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744399;21-05-2024;00:00:07;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744400;21-05-2024;00:00:08;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744401;21-05-2024;00:00:08;4;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744402;21-05-2024;00:00:08;4;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744403;21-05-2024;00:00:08;4;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744404;21-05-2024;00:00:08;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744405;21-05-2024;00:00:08;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744406;21-05-2024;00:00:08;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744407;21-05-2024;00:00:08;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744408;21-05-2024;00:00:08;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744409;21-05-2024;00:00:08;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744410;21-05-2024;00:00:08;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744411;21-05-2024;00:00:09;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744412;21-05-2024;00:00:09;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744413;21-05-2024;00:00:09;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744414;21-05-2024;00:00:09;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744415;21-05-2024;00:00:09;2;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744416;21-05-2024;00:00:09;2;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744417;21-05-2024;00:00:09;2;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744418;21-05-2024;00:00:09;2;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744419;21-05-2024;00:00:10;2;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744420;21-05-2024;00:00:10;2;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
7744421;21-05-2024;00:00:11;7;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
7744422;21-05-2024;00:00:11;7;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
7744423;21-05-2024;00:00:11;7;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
7744424;21-05-2024;00:00:11;7;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
7744425;21-05-2024;00:00:11;7;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
7744426;21-05-2024;00:00:11;7;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
7744427;21-05-2024;00:00:11;7;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
7744428;21-05-2024;00:00:11;7;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
7744429;21-05-2024;00:00:11;2;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
7744430;21-05-2024;00:00:11;2;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
7744431;21-05-2024;00:00:11;2;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
7744432;21-05-2024;00:00:11;2;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
7744433;21-05-2024;00:00:11;2;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
7744434;21-05-2024;00:00:11;2;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
7744435;21-05-2024;00:00:11;2;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
7744436;21-05-2024;00:00:12;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744437;21-05-2024;00:00:12;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744438;21-05-2024;00:00:12;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744439;21-05-2024;00:00:12;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744440;21-05-2024;00:00:12;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744441;21-05-2024;00:00:12;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744442;21-05-2024;00:00:12;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744443;21-05-2024;00:00:12;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744444;21-05-2024;00:00:12;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744445;21-05-2024;00:00:12;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744446;21-05-2024;00:00:12;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744447;21-05-2024;00:00:13;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744448;21-05-2024;00:00:13;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744449;21-05-2024;00:00:13;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
7744450;21-05-2024;00:00:13;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
