Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
603709;07-03-2024;00:00:09;10;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
603710;07-03-2024;00:00:10;5;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
603711;07-03-2024;00:00:11;1;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
603712;07-03-2024;00:00:32;1;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
603713;07-03-2024;00:00:33;2;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
603714;07-03-2024;00:00:34;7;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
603715;07-03-2024;00:00:34;7;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
603716;07-03-2024;00:00:34;7;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
603717;07-03-2024;00:03:25;9;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
603718;07-03-2024;00:03:25;9;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
603719;07-03-2024;00:03:25;9;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
603720;07-03-2024;00:03:25;9;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
603721;07-03-2024;00:03:25;9;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
603722;07-03-2024;00:03:25;9;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
603723;07-03-2024;00:03:26;9;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
603724;07-03-2024;00:03:26;9;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
603725;07-03-2024;00:03:26;4;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
603726;07-03-2024;00:03:26;4;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
603727;07-03-2024;00:03:35;1;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
603728;07-03-2024;00:03:43;9;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
603729;07-03-2024;00:03:44;9;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
603730;07-03-2024;00:03:44;9;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
603731;07-03-2024;00:03:44;9;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
603732;07-03-2024;00:03:44;9;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
603733;07-03-2024;00:03:45;9;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
603734;07-03-2024;00:03:46;4;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
603735;07-03-2024;00:03:46;4;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
603736;07-03-2024;00:03:52;1;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
603737;07-03-2024;00:04:07;1;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
603738;07-03-2024;00:04:07;1;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
603739;07-03-2024;00:04:08;1;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
603740;07-03-2024;00:04:13;5;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
