Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
9197617;03-06-2024;00:00:54;8;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197618;03-06-2024;00:00:54;8;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197619;03-06-2024;00:00:54;8;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197620;03-06-2024;00:00:54;8;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197621;03-06-2024;00:00:55;3;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197622;03-06-2024;00:00:55;3;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197623;03-06-2024;00:00:55;3;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197624;03-06-2024;00:00:55;3;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197625;03-06-2024;00:00:55;3;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197626;03-06-2024;00:00:59;5;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197627;03-06-2024;00:00:59;5;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197628;03-06-2024;00:01:00;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197629;03-06-2024;00:01:00;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197630;03-06-2024;00:01:00;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197631;03-06-2024;00:01:00;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197632;03-06-2024;00:01:00;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197633;03-06-2024;00:01:00;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197634;03-06-2024;00:01:00;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197635;03-06-2024;00:01:00;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197636;03-06-2024;00:01:00;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197637;03-06-2024;00:01:01;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197638;03-06-2024;00:01:01;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197639;03-06-2024;00:01:01;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197640;03-06-2024;00:01:01;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197641;03-06-2024;00:01:01;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197642;03-06-2024;00:01:01;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197643;03-06-2024;00:01:01;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197644;03-06-2024;00:01:01;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
9197645;03-06-2024;00:01:09;1;-;Trovan Unique;8000000001;-;00000000;00000000;-;""
9197646;03-06-2024;00:01:09;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
9197647;03-06-2024;00:01:09;1;-;Trovan Unique;8000000002;-;00000000;00000000;-;""
9197648;03-06-2024;00:01:09;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
9197649;03-06-2024;00:01:10;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197650;03-06-2024;00:01:10;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197651;03-06-2024;00:01:10;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197652;03-06-2024;00:01:10;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197653;03-06-2024;00:01:10;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197654;03-06-2024;00:01:10;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197655;03-06-2024;00:01:10;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197656;03-06-2024;00:01:10;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197657;03-06-2024;00:01:10;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197658;03-06-2024;00:01:10;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197659;03-06-2024;00:01:10;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197660;03-06-2024;00:01:10;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197661;03-06-2024;00:01:11;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197662;03-06-2024;00:01:11;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197663;03-06-2024;00:01:11;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197664;03-06-2024;00:01:11;7;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197665;03-06-2024;00:01:11;2;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197666;03-06-2024;00:01:11;2;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197667;03-06-2024;00:01:12;5;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197668;03-06-2024;00:01:13;10;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197669;03-06-2024;00:01:13;10;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197670;03-06-2024;00:01:13;10;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197671;03-06-2024;00:01:31;10;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197672;03-06-2024;00:01:32;10;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197673;03-06-2024;00:01:32;10;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197674;03-06-2024;00:01:32;5;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197675;03-06-2024;00:01:33;5;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197676;03-06-2024;00:01:35;1;-;Trovan Unique;8000000002;-;00000000;00000000;-;""
9197677;03-06-2024;00:01:36;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
9197678;03-06-2024;00:01:36;1;-;Trovan Unique;8000000001;-;00000000;00000000;-;""
9197679;03-06-2024;00:01:36;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
9197680;03-06-2024;00:01:38;3;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197681;03-06-2024;00:01:38;8;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197682;03-06-2024;00:01:38;8;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197683;03-06-2024;00:01:43;8;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197684;03-06-2024;00:01:43;8;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197685;03-06-2024;00:01:43;8;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197686;03-06-2024;00:01:43;8;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197687;03-06-2024;00:01:43;3;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197688;03-06-2024;00:01:43;3;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197689;03-06-2024;00:01:43;3;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197690;03-06-2024;00:01:43;3;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197691;03-06-2024;00:01:45;4;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197692;03-06-2024;00:01:45;4;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197693;03-06-2024;00:01:46;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197694;03-06-2024;00:01:46;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197695;03-06-2024;00:01:46;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
9197696;03-06-2024;00:03:31;10;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
9197697;03-06-2024;00:03:31;10;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
9197698;03-06-2024;00:03:31;10;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
9197699;03-06-2024;00:03:31;10;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
9197700;03-06-2024;00:03:31;10;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197701;03-06-2024;00:03:31;10;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
9197702;03-06-2024;00:03:31;10;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
