Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
616019;07-03-2024;10:54:31;1;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616020;07-03-2024;10:54:32;2;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616021;07-03-2024;10:54:32;7;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616022;07-03-2024;10:54:32;7;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616023;07-03-2024;10:54:32;7;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616024;07-03-2024;10:54:32;7;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616025;07-03-2024;10:54:41;7;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616026;07-03-2024;10:54:41;7;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616027;07-03-2024;10:54:41;2;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616028;07-03-2024;10:54:43;4;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616029;07-03-2024;10:54:44;9;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616030;07-03-2024;10:54:44;9;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616031;07-03-2024;10:54:57;9;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616032;07-03-2024;10:54:57;9;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616033;07-03-2024;10:54:58;9;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616034;07-03-2024;10:54:58;9;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616035;07-03-2024;10:54:58;4;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616036;07-03-2024;10:54:59;8;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616037;07-03-2024;10:54:59;8;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616038;07-03-2024;10:55:00;8;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616039;07-03-2024;10:55:00;8;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616040;07-03-2024;10:55:00;8;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616041;07-03-2024;10:55:00;8;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616042;07-03-2024;10:55:00;8;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616043;07-03-2024;10:55:00;8;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616044;07-03-2024;10:55:00;8;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616045;07-03-2024;10:55:01;8;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616046;07-03-2024;10:55:01;8;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616047;07-03-2024;10:55:01;8;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616048;07-03-2024;10:55:01;8;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616049;07-03-2024;10:55:01;8;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616050;07-03-2024;10:55:01;3;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616051;07-03-2024;10:55:02;3;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616052;07-03-2024;10:55:02;3;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616053;07-03-2024;10:55:04;3;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616054;07-03-2024;10:55:04;3;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616055;07-03-2024;10:55:04;3;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616056;07-03-2024;10:55:04;3;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616057;07-03-2024;10:55:05;8;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616058;07-03-2024;10:55:05;2;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616059;07-03-2024;10:55:05;2;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616060;07-03-2024;10:55:05;2;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616061;07-03-2024;10:55:06;7;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616062;07-03-2024;10:55:06;7;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616063;07-03-2024;10:55:06;7;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616064;07-03-2024;10:55:06;7;-;Trovan Unique;0007A3931B;-;00000000;00000000;-;""
616065;07-03-2024;10:55:16;8;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616066;07-03-2024;10:55:16;8;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616067;07-03-2024;10:55:16;8;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616068;07-03-2024;10:55:17;3;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616069;07-03-2024;10:55:17;3;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616070;07-03-2024;10:55:17;3;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616071;07-03-2024;10:55:17;3;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616072;07-03-2024;10:55:26;1;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616073;07-03-2024;10:55:26;1;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616074;07-03-2024;10:55:30;6;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616075;07-03-2024;10:55:35;6;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616076;07-03-2024;10:55:36;6;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616077;07-03-2024;10:55:36;6;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616078;07-03-2024;10:55:37;1;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616079;07-03-2024;10:55:40;4;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616080;07-03-2024;10:55:40;4;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616081;07-03-2024;10:55:41;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616082;07-03-2024;10:55:41;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616083;07-03-2024;10:55:41;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616084;07-03-2024;10:55:41;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616085;07-03-2024;10:55:58;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616086;07-03-2024;10:55:58;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616087;07-03-2024;10:55:58;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616088;07-03-2024;10:55:59;4;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616089;07-03-2024;10:55:59;4;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616090;07-03-2024;10:56:03;8;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616091;07-03-2024;10:56:03;8;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616092;07-03-2024;10:56:04;3;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616093;07-03-2024;10:56:04;3;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616094;07-03-2024;10:56:04;8;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616095;07-03-2024;10:56:04;3;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616096;07-03-2024;10:56:04;3;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616097;07-03-2024;10:56:04;3;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616098;07-03-2024;10:56:06;5;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616099;07-03-2024;10:56:06;2;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616100;07-03-2024;10:56:06;2;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616101;07-03-2024;10:56:06;2;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616102;07-03-2024;10:56:06;2;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616103;07-03-2024;10:56:07;10;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616104;07-03-2024;10:56:08;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616105;07-03-2024;10:56:08;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616106;07-03-2024;10:56:08;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616107;07-03-2024;10:56:08;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616108;07-03-2024;10:56:08;1;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616109;07-03-2024;10:56:08;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616110;07-03-2024;10:56:08;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616111;07-03-2024;10:56:08;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616112;07-03-2024;10:56:08;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616113;07-03-2024;10:56:09;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616114;07-03-2024;10:56:09;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616115;07-03-2024;10:56:09;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616116;07-03-2024;10:56:09;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616117;07-03-2024;10:56:09;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616118;07-03-2024;10:56:09;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616119;07-03-2024;10:56:09;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616120;07-03-2024;10:56:10;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616121;07-03-2024;10:56:10;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616122;07-03-2024;10:56:29;6;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616123;07-03-2024;10:56:37;6;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616124;07-03-2024;10:56:54;10;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616125;07-03-2024;10:56:55;10;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616126;07-03-2024;10:56:55;5;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616127;07-03-2024;10:56:55;5;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616128;07-03-2024;10:56:58;1;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616129;07-03-2024;10:57:00;5;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616130;07-03-2024;10:57:00;2;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616131;07-03-2024;10:57:00;7;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616132;07-03-2024;10:57:01;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616133;07-03-2024;10:57:01;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616134;07-03-2024;10:57:22;7;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616135;07-03-2024;10:57:22;2;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616136;07-03-2024;10:57:24;5;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616137;07-03-2024;10:57:24;10;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616138;07-03-2024;10:57:40;5;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616139;07-03-2024;10:57:41;3;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616140;07-03-2024;10:57:41;8;-;Trovan Unique;0007A3DD05;-;00000000;00000000;-;""
616141;07-03-2024;10:57:55;10;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616142;07-03-2024;10:57:56;5;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616143;07-03-2024;10:58:02;3;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616144;07-03-2024;10:58:02;8;-;Trovan Unique;0007A3C016;-;00000000;00000000;-;""
616145;07-03-2024;10:58:02;9;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
616146;07-03-2024;10:58:02;9;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
616147;07-03-2024;10:58:03;9;-;Trovan Unique;0007A40088;-;00000000;00000000;-;""
616148;07-03-2024;10:58:03;9;-;Trovan Unique;0007A40088;-;00000000;00000000;-;""
616149;07-03-2024;10:58:03;9;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
616150;07-03-2024;10:58:03;9;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
616151;07-03-2024;10:58:03;9;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
616152;07-03-2024;10:58:03;4;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
616153;07-03-2024;10:58:03;4;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
616154;07-03-2024;10:58:03;9;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616155;07-03-2024;10:58:04;9;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616156;07-03-2024;10:58:04;9;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616157;07-03-2024;10:58:04;9;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616158;07-03-2024;10:58:04;9;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616159;07-03-2024;10:58:04;9;-;Trovan Unique;00079FEC60;-;00000000;00000000;-;""
616160;07-03-2024;10:58:04;9;-;Trovan Unique;00079FEC60;-;00000000;00000000;-;""
616161;07-03-2024;10:58:04;9;-;Trovan Unique;00079FEC60;-;00000000;00000000;-;""
616162;07-03-2024;10:58:05;4;-;Trovan Unique;0007A40088;-;00000000;00000000;-;""
616163;07-03-2024;10:58:05;4;-;Trovan Unique;0007A40088;-;00000000;00000000;-;""
616164;07-03-2024;10:58:05;9;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
616165;07-03-2024;10:58:05;4;-;Trovan Unique;0007A40088;-;00000000;00000000;-;""
616166;07-03-2024;10:58:05;9;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
616167;07-03-2024;10:58:05;4;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
616168;07-03-2024;10:58:05;4;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
616169;07-03-2024;10:58:05;4;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
616170;07-03-2024;10:58:06;5;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
616171;07-03-2024;10:58:06;5;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
616172;07-03-2024;10:58:06;4;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616173;07-03-2024;10:58:06;5;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
616174;07-03-2024;10:58:06;4;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616175;07-03-2024;10:58:06;5;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
616176;07-03-2024;10:58:06;4;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616177;07-03-2024;10:58:06;4;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616178;07-03-2024;10:58:06;4;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616179;07-03-2024;10:58:07;4;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616180;07-03-2024;10:58:07;4;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616181;07-03-2024;10:58:07;5;-;Trovan Unique;0007A40088;-;00000000;00000000;-;""
616182;07-03-2024;10:58:07;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616183;07-03-2024;10:58:07;4;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616184;07-03-2024;10:58:07;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616185;07-03-2024;10:58:07;4;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616186;07-03-2024;10:58:07;10;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
616187;07-03-2024;10:58:07;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616188;07-03-2024;10:58:07;10;-;Trovan Unique;0007A2EFA1;-;00000000;00000000;-;""
616189;07-03-2024;10:58:07;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616190;07-03-2024;10:58:07;4;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616191;07-03-2024;10:58:08;10;-;Trovan Unique;0007A40088;-;00000000;00000000;-;""
616192;07-03-2024;10:58:08;9;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616193;07-03-2024;10:58:08;10;-;Trovan Unique;0007A40088;-;00000000;00000000;-;""
616194;07-03-2024;10:58:08;9;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616195;07-03-2024;10:58:08;10;-;Trovan Unique;0007A40088;-;00000000;00000000;-;""
616196;07-03-2024;10:58:08;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
616197;07-03-2024;10:58:08;9;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616198;07-03-2024;10:58:08;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
616199;07-03-2024;10:58:08;4;-;Trovan Unique;00079FEC60;-;00000000;00000000;-;""
616200;07-03-2024;10:58:08;9;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616201;07-03-2024;10:58:08;4;-;Trovan Unique;00079FEC60;-;00000000;00000000;-;""
616202;07-03-2024;10:58:08;4;-;Trovan Unique;00079FEC60;-;00000000;00000000;-;""
616203;07-03-2024;10:58:09;4;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
616204;07-03-2024;10:58:09;4;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
616205;07-03-2024;10:58:09;10;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
616206;07-03-2024;10:58:09;4;-;Trovan Unique;0007A3DC62;-;00000000;00000000;-;""
616207;07-03-2024;10:58:09;10;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
616208;07-03-2024;10:58:09;3;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616209;07-03-2024;10:58:09;10;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
616210;07-03-2024;10:58:09;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616211;07-03-2024;10:58:09;8;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616212;07-03-2024;10:58:09;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616213;07-03-2024;10:58:09;8;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616214;07-03-2024;10:58:10;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616215;07-03-2024;10:58:10;8;-;Trovan Unique;0007A3A179;-;00000000;00000000;-;""
616216;07-03-2024;10:58:10;2;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616217;07-03-2024;10:58:10;2;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
616218;07-03-2024;10:58:10;4;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616219;07-03-2024;10:58:10;4;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616220;07-03-2024;10:58:10;4;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616221;07-03-2024;10:58:10;4;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616222;07-03-2024;10:58:10;4;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616223;07-03-2024;10:58:11;4;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
616224;07-03-2024;10:58:11;4;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616225;07-03-2024;10:58:11;4;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616226;07-03-2024;10:58:11;4;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616227;07-03-2024;10:58:11;4;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616228;07-03-2024;10:58:11;4;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616229;07-03-2024;10:58:12;4;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
616230;07-03-2024;10:58:12;4;-;Trovan Unique;0007A3FDE2;-;00000000;00000000;-;""
