Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
2014285;28-03-2024;00:00:06;10;-;Trovan Unique;0007A3C408;-;00000000;00000000;-;""
2014286;28-03-2024;00:00:06;5;-;Trovan Unique;0007A3C408;-;00000000;00000000;-;""
2014287;28-03-2024;00:00:08;3;-;Trovan Unique;0007A3C408;-;00000000;00000000;-;""
2014288;28-03-2024;00:00:08;3;-;Trovan Unique;0007A3C408;-;00000000;00000000;-;""
2014289;28-03-2024;00:00:08;3;-;Trovan Unique;0007A3C408;-;00000000;00000000;-;""
2014290;28-03-2024;00:00:08;8;-;Trovan Unique;0007A3C408;-;00000000;00000000;-;""
2014291;28-03-2024;00:00:08;8;-;Trovan Unique;0007A3C408;-;00000000;00000000;-;""
2014292;28-03-2024;00:00:13;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014293;28-03-2024;00:00:13;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014294;28-03-2024;00:00:13;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014295;28-03-2024;00:00:13;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014296;28-03-2024;00:00:13;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014297;28-03-2024;00:00:13;7;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014298;28-03-2024;00:00:14;2;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014299;28-03-2024;00:00:14;2;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014300;28-03-2024;00:00:14;2;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014301;28-03-2024;00:00:14;2;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014302;28-03-2024;00:00:14;2;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014303;28-03-2024;00:00:15;3;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014304;28-03-2024;00:00:15;3;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014305;28-03-2024;00:00:15;3;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014306;28-03-2024;00:00:16;3;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014307;28-03-2024;00:00:16;8;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014308;28-03-2024;00:00:16;8;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014309;28-03-2024;00:00:16;8;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014310;28-03-2024;00:00:16;8;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014311;28-03-2024;00:00:16;8;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014312;28-03-2024;00:00:16;8;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014313;28-03-2024;00:00:16;8;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014314;28-03-2024;00:00:16;8;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014315;28-03-2024;00:00:16;8;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014316;28-03-2024;00:00:16;8;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014317;28-03-2024;00:00:16;8;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014318;28-03-2024;00:00:16;8;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014319;28-03-2024;00:00:16;8;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
2014320;28-03-2024;00:00:17;8;-;Trovan Unique;0007A00464;-;00000000;00000000;-;""
