Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
1248901;04-04-2024;00:03:25;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248902;04-04-2024;00:03:25;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248903;04-04-2024;00:03:25;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248904;04-04-2024;00:03:25;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248905;04-04-2024;00:03:25;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248906;04-04-2024;00:03:25;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248907;04-04-2024;00:03:25;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248908;04-04-2024;00:03:26;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248909;04-04-2024;00:03:26;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248910;04-04-2024;00:03:26;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248911;04-04-2024;00:03:27;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248912;04-04-2024;00:03:27;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248913;04-04-2024;00:03:27;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248914;04-04-2024;00:03:27;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248915;04-04-2024;00:03:27;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248916;04-04-2024;00:03:27;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248917;04-04-2024;00:03:27;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248918;04-04-2024;00:03:27;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248919;04-04-2024;00:03:28;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248920;04-04-2024;00:03:28;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248921;04-04-2024;00:03:28;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248922;04-04-2024;00:03:28;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248923;04-04-2024;00:03:28;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248924;04-04-2024;00:03:28;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248925;04-04-2024;00:03:28;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248926;04-04-2024;00:03:28;5;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248927;04-04-2024;00:03:37;1;-;Trovan Unique;8000000001;-;00000000;00000000;-;""
1248928;04-04-2024;00:03:38;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
1248929;04-04-2024;00:03:38;1;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248930;04-04-2024;00:03:38;1;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248931;04-04-2024;00:03:38;1;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248932;04-04-2024;00:03:39;1;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248933;04-04-2024;00:03:40;1;-;Trovan Unique;8000000002;-;00000000;00000000;-;""
1248934;04-04-2024;00:03:40;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
1248935;04-04-2024;00:03:56;1;-;Trovan Unique;8000000002;-;00000000;00000000;-;""
