Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
3914300;22-04-2024;00:00:02;5;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914301;22-04-2024;00:00:03;5;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914302;22-04-2024;00:00:03;10;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914303;22-04-2024;00:00:03;10;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914304;22-04-2024;00:00:03;10;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914305;22-04-2024;00:00:03;10;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914306;22-04-2024;00:00:46;10;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914307;22-04-2024;00:00:46;10;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914308;22-04-2024;00:00:47;5;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914309;22-04-2024;00:00:47;5;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914310;22-04-2024;00:00:47;5;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914311;22-04-2024;00:00:47;5;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914312;22-04-2024;00:00:47;5;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914313;22-04-2024;00:00:49;1;-;Trovan Unique;8000000001;-;00000000;00000000;-;""
3914314;22-04-2024;00:00:50;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
3914315;22-04-2024;00:00:50;1;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914316;22-04-2024;00:00:50;1;-;Trovan Unique;8000000002;-;00000000;00000000;-;""
3914317;22-04-2024;00:00:50;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
3914318;22-04-2024;00:01:08;1;-;Trovan Unique;8000000002;-;00000000;00000000;-;""
3914319;22-04-2024;00:01:08;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
3914320;22-04-2024;00:01:08;1;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914321;22-04-2024;00:01:08;1;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914322;22-04-2024;00:01:08;1;-;Trovan Unique;8000000001;-;00000000;00000000;-;""
3914323;22-04-2024;00:01:08;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
3914324;22-04-2024;00:01:11;3;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914325;22-04-2024;00:01:11;3;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914326;22-04-2024;00:01:11;3;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914327;22-04-2024;00:01:11;3;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914328;22-04-2024;00:01:11;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914329;22-04-2024;00:01:11;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914330;22-04-2024;00:01:11;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914331;22-04-2024;00:01:11;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914332;22-04-2024;00:01:11;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914333;22-04-2024;00:06:45;9;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914334;22-04-2024;00:06:45;9;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914335;22-04-2024;00:06:45;9;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914336;22-04-2024;00:06:45;9;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914337;22-04-2024;00:06:45;9;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914338;22-04-2024;00:06:46;4;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914339;22-04-2024;00:06:46;4;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914340;22-04-2024;00:06:46;4;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914341;22-04-2024;00:06:49;3;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914342;22-04-2024;00:06:49;3;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914343;22-04-2024;00:06:49;3;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914344;22-04-2024;00:06:49;3;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914345;22-04-2024;00:06:49;8;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914346;22-04-2024;00:06:49;8;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914347;22-04-2024;00:06:49;8;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914348;22-04-2024;00:06:49;8;-;Trovan Unique;0007A2E90C;-;00000000;00000000;-;""
3914349;22-04-2024;00:08:25;7;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
3914350;22-04-2024;00:08:26;2;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
3914351;22-04-2024;00:08:26;2;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
3914352;22-04-2024;00:08:28;4;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
3914353;22-04-2024;00:08:28;4;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
3914354;22-04-2024;00:08:29;4;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
3914355;22-04-2024;00:08:29;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
3914356;22-04-2024;00:08:29;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
3914357;22-04-2024;00:08:29;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
3914358;22-04-2024;00:08:29;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
3914359;22-04-2024;00:08:29;9;-;Trovan Unique;00079F8602;-;00000000;00000000;-;""
3914360;22-04-2024;00:08:31;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914361;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914362;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914363;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914364;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914365;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914366;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914367;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914368;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914369;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914370;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914371;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914372;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914373;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914374;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914375;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914376;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914377;22-04-2024;00:08:32;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914378;22-04-2024;00:08:33;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914379;22-04-2024;00:08:33;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914380;22-04-2024;00:08:33;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914381;22-04-2024;00:08:33;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914382;22-04-2024;00:08:33;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914383;22-04-2024;00:08:33;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914384;22-04-2024;00:08:33;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914385;22-04-2024;00:08:33;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914386;22-04-2024;00:08:33;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914387;22-04-2024;00:08:33;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914388;22-04-2024;00:08:33;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914389;22-04-2024;00:08:33;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914390;22-04-2024;00:08:33;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914391;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914392;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914393;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914394;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914395;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914396;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914397;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914398;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914399;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914400;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914401;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914402;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914403;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914404;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914405;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914406;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914407;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914408;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914409;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914410;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914411;22-04-2024;00:08:34;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914412;22-04-2024;00:08:35;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914413;22-04-2024;00:08:35;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914414;22-04-2024;00:08:35;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914415;22-04-2024;00:08:35;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914416;22-04-2024;00:08:35;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914417;22-04-2024;00:08:35;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914418;22-04-2024;00:08:35;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914419;22-04-2024;00:08:35;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914420;22-04-2024;00:08:35;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914421;22-04-2024;00:08:35;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914422;22-04-2024;00:08:35;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914423;22-04-2024;00:08:35;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914424;22-04-2024;00:08:35;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914425;22-04-2024;00:08:40;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
3914426;22-04-2024;00:08:40;8;-;Trovan Unique;00079FC3C6;-;00000000;00000000;-;""
