Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
6905415;14-05-2024;00:00:01;9;-;Trovan Unique;0007A3C408;-;00000000;00000000;-;""
6905416;14-05-2024;00:00:01;9;-;Trovan Unique;0007A3C408;-;00000000;00000000;-;""
6905417;14-05-2024;00:00:01;9;-;Trovan Unique;0007A3C408;-;00000000;00000000;-;""
6905418;14-05-2024;00:00:01;9;-;Trovan Unique;0007A3C408;-;00000000;00000000;-;""
6905419;14-05-2024;00:00:01;9;-;Trovan Unique;0007A3C408;-;00000000;00000000;-;""
6905420;14-05-2024;00:00:04;4;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
6905421;14-05-2024;00:00:04;4;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
6905422;14-05-2024;00:00:04;4;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
6905423;14-05-2024;00:00:04;4;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
6905424;14-05-2024;00:00:04;4;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
6905425;14-05-2024;00:00:04;4;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
6905426;14-05-2024;00:00:05;4;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
6905427;14-05-2024;00:00:05;4;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
6905428;14-05-2024;00:00:05;4;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
6905429;14-05-2024;00:00:05;4;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
6905430;14-05-2024;00:00:05;4;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
6905431;14-05-2024;00:00:05;4;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
6905432;14-05-2024;00:00:05;4;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
6905433;14-05-2024;00:00:05;4;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
