Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0,0.0,0.0
1,0.0,0.0,0,0.0,0.0
2,0.0,0.0,0,0.0,0.0
3,0.0,0.0,0,0.0,0.0
4,0.0,0.0,0,0.0,0.0
5,0.0,0.0,0,0.0,0.0
6,49.916666666666664,4.75,0,1.8,0.0
7,0.0,0.0,0,60.0,0.0
8,0.0,0.0,0,0.0,0.0
9,0.0,0.0,0,0.0,0.0
10,0.0,0.0,0,0.0,0.0
11,23.666666666666668,5.3,0,0.0,30.883333333333333
12,58.65,0.0,0,1.35,0.0
13,0.0,0.0,0,28.466666666666665,31.533333333333335
14,0.0,0.0,0,60.0,0.0
15,0.0,57.96666666666667,0,2.033333333333333,0.0
16,55.65,2.716666666666667,0,0.0,1.6333333333333333
17,6.766666666666667,53.233333333333334,0,0.0,0.0
18,10.45,3.4,0,7.433333333333334,17.25
19,20.033333333333335,0.0,0,13.166666666666666,26.8
20,0.0,0.0,0,0.0,60.0
21,0.0,0.0,0,0.0,0.0
22,0.0,0.0,0,0.0,0.0
23,0.0,0.0,0,0.0,0.0
