Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0,0.0,0.0
1,0.0,0.0,0,0.0,0.0
2,0.0,0.0,0,0.0,0.0
3,0.0,0.0,0,0.0,0.0
4,1.1666666666666667,0.3,0,27.966666666666665,2.6
5,0.0,0.0,0,0.0,0.0
6,0.0,0.0,0,0.0,0.0
7,0.0,0.0,0,0.0,0.0
8,16.366666666666667,0.5,0,5.816666666666666,31.866666666666667
9,0.0,0.18333333333333332,0,11.183333333333334,46.81666666666667
10,0.0,0.0,0,0.0,0.0
11,6.416666666666667,0.0,0,48.31666666666667,5.266666666666667
12,3.216666666666667,0.0,0,5.733333333333333,34.85
13,29.233333333333334,4.6,0,0.25,0.0
14,8.8,2.316666666666667,0,0.5333333333333333,1.8666666666666667
15,4.883333333333334,9.033333333333333,0,16.366666666666667,1.0
16,0.0,0.0,0,60.0,0.0
17,0.0,0.0,0,28.516666666666666,30.533333333333335
18,0.0,0.0,0,0.0,0.0
19,12.366666666666667,2.783333333333333,0,3.5833333333333335,1.2666666666666666
20,2.55,0.0,0,0.0,57.45
21,0.0,0.0,0,0.0,60.0
22,0.0,7.333333333333333,0,4.6,44.1
23,7.333333333333333,0.7166666666666667,0,6.633333333333334,2.283333333333333
