Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0,0.0,0.0
1,0.0,0.0,0,0.0,0.0
2,0.0,0.0,0,0.0,0.0
3,2.283333333333333,3.433333333333333,0,22.15,19.666666666666668
4,0.0,0.0,0,40.63333333333333,11.666666666666666
5,0.0,0.0,0,0.0,0.0
6,0.0,0.0,0,0.0,0.0
7,0.0,2.533333333333333,0,0.45,57.016666666666666
8,0.0,0.0,0,0.0,0.0
9,0.0,0.0,0,60.0,0.0
10,0.0,46.95,0,0.6666666666666666,12.383333333333333
11,6.15,0.0,0,1.0666666666666667,52.78333333333333
12,8.816666666666666,2.8666666666666667,0,48.31666666666667,0.0
13,1.2333333333333334,1.1166666666666667,0,5.866666666666666,9.65
14,7.2,2.816666666666667,0,1.8666666666666667,5.0
15,14.066666666666666,0.48333333333333334,0,41.1,4.35
16,48.2,0.0,0,0.0,11.8
17,4.966666666666667,0.5,0,22.383333333333333,1.9
18,13.8,16.35,0,0.9333333333333333,1.2833333333333334
19,0.0,0.0,0,0.0,0.0
20,58.9,0.18333333333333332,0,0.9166666666666666,0.0
21,0.0,0.0,0,42.95,17.05
22,2.25,11.6,0,0.5,9.0
23,10.533333333333333,0.16666666666666666,0,7.05,3.8333333333333335
