Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0,0.0,0.0
1,0.0,0.0,0,0.0,0.0
2,0.0,0.0,0,0.0,0.0
3,0.0,0.55,0,0.31666666666666665,59.13333333333333
4,0.0,0.0,0,0.0,0.0
5,0.0,0.0,0,0.0,0.0
6,24.816666666666666,0.18333333333333332,0,26.5,1.5166666666666666
7,0.0,0.0,0,0.0,0.0
8,0.0,0.0,0,0.0,0.0
9,0.0,5.416666666666667,0,0.85,37.88333333333333
10,59.4,0.0,0,0.6,0.0
11,3.25,2.816666666666667,0,33.55,1.9333333333333333
12,2.0833333333333335,5.9,0,0.35,2.216666666666667
13,1.05,0.13333333333333333,0,7.35,11.583333333333334
14,7.25,21.3,0,0.6333333333333333,1.2
15,8.066666666666666,0.6666666666666666,0,2.8833333333333333,2.6
16,0.6833333333333333,0.6166666666666667,0,1.3333333333333333,8.066666666666666
17,0.38333333333333336,6.683333333333334,0,17.2,3.2
18,1.4833333333333334,2.683333333333333,0,3.2333333333333334,1.8
19,0.0,6.1,0,52.96666666666667,0.9333333333333333
20,0.0,59.5,0,0.0,0.5
21,0.0,0.0,0,30.966666666666665,29.033333333333335
22,10.516666666666667,4.583333333333333,0,0.21666666666666667,0.2
23,0.0,43.35,0,0.6,2.75
