Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0,0.0,0.0
1,0.0,0.0,0,0.0,0.0
2,0.0,0.0,0,0.0,0.0
3,0.0,0.0,0,0.0,0.0
4,0.0,0.0,0,0.0,0.0
5,0.0,0.0,0,60.0,0.0
6,0.0,0.0,0,0.0,0.0
7,0.0,1.7666666666666666,0,24.566666666666666,11.033333333333333
8,0.0,0.0,0,0.0,0.0
9,0.0,0.0,0,0.0,60.0
10,0.0,0.0,0,0.0,0.0
11,11.466666666666667,7.316666666666666,0,1.35,1.45
12,8.3,7.45,0,0.23333333333333334,8.3
13,0.26666666666666666,3.3,0,0.21666666666666667,23.083333333333332
14,1.7,3.25,0,1.1166666666666667,35.916666666666664
15,7.3,0.9166666666666666,0,22.033333333333335,2.183333333333333
16,2.433333333333333,1.5666666666666667,0,6.15,6.45
17,1.7833333333333334,56.516666666666666,0,0.0,0.0
18,2.35,0.0,0,42.166666666666664,6.166666666666667
19,0.0,0.0,0,0.0,0.0
20,0.0,49.733333333333334,0,0.7166666666666667,2.066666666666667
21,0.0,0.0,0,0.0,60.0
22,2.85,1.8166666666666667,0,4.7,8.5
23,0.0,0.0,0,0.38333333333333336,18.383333333333333
