Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0,0.0,0.0
1,0.0,58.93333333333333,0,0.2,0.8666666666666667
2,0.0,0.0,0,0.0,0.0
3,0.0,60.0,0,0.0,0.0
4,59.516666666666666,0.0,0,0.3,0.18333333333333332
5,0.0,0.0,0,0.0,0.0
6,0.9166666666666666,28.883333333333333,0,0.38333333333333336,4.966666666666667
7,0.0,0.0,0,0.0,0.0
8,0.26666666666666666,0.26666666666666666,0,43.18333333333333,6.883333333333334
9,0.0,0.5833333333333334,0,56.516666666666666,0.31666666666666665
10,0.0,0.0,0,0.0,0.0
11,3.8333333333333335,14.783333333333333,0,6.133333333333334,0.13333333333333333
12,1.3666666666666667,27.7,0,0.5,0.2
13,0.0,0.0,0,0.0,0.0
14,12.1,0.23333333333333334,0,0.5166666666666667,17.75
15,1.4166666666666667,5.833333333333333,0,40.43333333333333,0.31666666666666665
16,4.75,46.516666666666666,0,2.6666666666666665,0.0
17,2.55,0.7,0,3.4833333333333334,1.2333333333333334
18,0.9833333333333333,9.216666666666667,0,6.716666666666667,2.716666666666667
19,4.0,0.5,0,0.5,0.26666666666666666
20,0.0,1.7833333333333334,0,30.533333333333335,2.216666666666667
21,0.0,0.0,0,0.0,0.0
22,23.2,0.35,0,28.2,0.4666666666666667
23,0.0,0.0,0,0.0,0.0
