Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0,0.0,0.0
1,0.0,0.0,0,0.0,0.0
2,59.083333333333336,0.4666666666666667,0,0.0,0.45
3,0.0,0.0,0,0.0,0.0
4,0.0,0.0,0,0.0,0.0
5,0.0,0.0,0,0.0,0.0
6,0.0,0.45,0,50.53333333333333,9.016666666666667
7,0.0,0.0,0,0.0,0.0
8,0.0,0.0,0,0.0,0.0
9,0.0,0.0,0,0.65,59.35
10,0.0,0.75,0,58.55,0.0
11,4.3,0.0,0,0.0,30.533333333333335
12,1.2333333333333334,2.15,0,17.616666666666667,3.1666666666666665
13,15.65,1.1333333333333333,0,14.416666666666666,22.883333333333333
14,0.0,13.816666666666666,0,21.133333333333333,19.4
15,8.983333333333333,2.55,0,36.7,2.9166666666666665
16,1.6166666666666667,2.95,0,2.716666666666667,13.616666666666667
17,10.6,0.2833333333333333,0,2.3833333333333333,10.8
18,0.0,0.9166666666666666,0,38.75,20.166666666666668
19,0.0,0.0,0,0.0,0.0
20,0.0,0.65,0,59.11666666666667,0.23333333333333334
21,0.0,0.5666666666666667,0,1.3166666666666667,12.816666666666666
22,5.583333333333333,13.833333333333334,0,2.1333333333333333,1.7833333333333334
23,9.766666666666667,11.633333333333333,0,15.016666666666667,0.9
