Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0,0.0,0.0
1,0.0,0.0,0,0.0,0.0
2,0.0,0.0,0,0.0,0.0
3,0.0,0.0,0,0.0,0.0
4,0.0,58.833333333333336,0,0.0,1.1666666666666667
5,0.0,0.0,0,0.0,0.0
6,0.0,0.0,0,0.0,0.0
7,0.0,41.2,0,1.6666666666666667,17.133333333333333
8,0.0,0.0,0,60.0,0.0
9,0.0,1.2166666666666666,0,58.45,0.3333333333333333
10,0.0,0.0,0,60.0,0.0
11,7.3,0.75,0,45.95,1.1333333333333333
12,39.56666666666667,4.883333333333334,0,1.4166666666666667,2.2666666666666666
13,10.316666666666666,9.583333333333334,0,1.0666666666666667,31.933333333333334
14,19.95,2.9,0,6.766666666666667,3.933333333333333
15,3.783333333333333,2.45,0,20.6,31.65
16,7.716666666666667,10.633333333333333,0,0.85,5.933333333333334
17,0.0,1.55,0,8.283333333333333,0.3
18,0.0,0.0,0,0.38333333333333336,58.63333333333333
19,0.0,0.0,0,0.0,0.0
20,0.0,0.0,0,18.533333333333335,35.96666666666667
21,0.0,0.0,0,14.216666666666667,45.78333333333333
22,1.4833333333333334,2.2333333333333334,0,2.5,51.56666666666667
23,0.0,0.43333333333333335,0,2.8,18.8
