Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,1.5,2.183333333333333,56.31666666666667,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,3.966666666666667,0.0,46.95,9.083333333333334
7,0.0,7.6,0.0,7.65,23.75
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,53.916666666666664,0.0,0.0,6.083333333333333
11,1.1333333333333333,0.0,2.1666666666666665,35.166666666666664,2.8333333333333335
12,0.7666666666666667,10.416666666666666,10.133333333333333,1.9833333333333334,31.983333333333334
13,56.35,0.0,0.0,0.7,2.95
14,0.0,2.3333333333333335,3.6166666666666667,1.0333333333333334,12.483333333333333
15,1.0,0.6666666666666666,4.1,20.533333333333335,9.55
16,0.0,8.75,5.433333333333334,6.633333333333334,7.55
17,0.0,6.133333333333334,26.683333333333334,1.9833333333333334,0.4
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,60.0
20,0.0,0.0,0.0,0.0,0.0
21,32.28333333333333,0.95,10.733333333333333,0.26666666666666666,0.43333333333333335
22,6.483333333333333,0.65,0.0,2.566666666666667,1.7833333333333334
23,2.3,23.716666666666665,2.85,0.4166666666666667,0.5666666666666667
