Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,60.0,0.0
4,0.0,1.5166666666666666,0.0,0.0,58.483333333333334
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,60.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,4.6,0.0,49.8,0.35
10,0.0,0.0,0.0,0.0,0.0
11,4.9,3.716666666666667,8.133333333333333,0.48333333333333334,3.1666666666666665
12,1.4166666666666667,0.0,0.0,56.96666666666667,1.6166666666666667
13,3.683333333333333,0.95,0.2,1.4833333333333334,22.5
14,11.516666666666667,7.083333333333333,1.3166666666666667,0.6333333333333333,4.15
15,0.0,0.0,0.0,0.0,0.0
16,3.2333333333333334,1.0166666666666666,6.4,0.55,3.5166666666666666
17,1.2166666666666666,2.5833333333333335,10.483333333333333,9.4,6.083333333333333
18,8.65,1.9333333333333333,3.066666666666667,2.183333333333333,2.216666666666667
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0
21,0.5166666666666667,6.95,0.3333333333333333,4.566666666666666,10.933333333333334
22,4.2,8.233333333333333,0.3,7.35,3.566666666666667
23,0.0,3.3833333333333333,0.0,40.4,1.0333333333333334
