Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.6166666666666667,59.38333333333333,0.0
3,0.4166666666666667,7.116666666666666,1.0833333333333333,1.5833333333333333,30.1
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,16.966666666666665,0.0,8.083333333333334,30.15
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,12.383333333333333,7.733333333333333,0.0,4.983333333333333,0.25
11,14.883333333333333,0.75,8.35,5.116666666666666,3.466666666666667
12,0.55,0.9666666666666667,1.15,33.483333333333334,0.5833333333333334
13,0.0,14.783333333333333,2.216666666666667,4.266666666666667,3.6666666666666665
14,24.15,3.1666666666666665,0.21666666666666667,0.21666666666666667,0.3333333333333333
15,1.0,0.7333333333333333,15.75,2.283333333333333,0.55
16,8.566666666666666,1.7666666666666666,3.5,0.85,1.6166666666666667
17,0.36666666666666664,5.783333333333333,0.5833333333333334,4.45,0.2833333333333333
18,0.0,2.25,0.5,0.1,10.516666666666667
19,0.0,7.216666666666667,0.38333333333333336,9.433333333333334,0.35
20,0.0,0.0,4.55,53.05,2.4
21,0.0,6.05,0.0,53.95,0.0
22,0.0,0.0,0.0,0.0,0.0
23,0.0,38.266666666666666,0.0,5.316666666666666,4.466666666666667
