Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,60.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,8.866666666666667,0.0,0.0,0.15,45.05
8,0.0,58.71666666666667,0.0,0.0,1.2833333333333334
9,0.0,0.0,0.0,0.0,0.0
10,3.816666666666667,0.0,0.0,55.81666666666667,0.36666666666666664
11,50.9,0.0,1.5333333333333334,0.0,0.36666666666666664
12,0.9833333333333333,29.566666666666666,0.0,28.95,0.5
13,7.65,7.5,9.316666666666666,0.7333333333333333,0.36666666666666664
14,18.833333333333332,0.38333333333333336,0.0,11.4,2.316666666666667
15,1.9,0.48333333333333334,2.85,50.21666666666667,1.3
16,16.166666666666668,8.0,5.933333333333334,7.416666666666667,0.4666666666666667
17,1.1166666666666667,13.116666666666667,9.666666666666666,13.233333333333333,3.183333333333333
18,0.0,2.3833333333333333,12.016666666666667,3.25,4.55
19,42.766666666666666,11.883333333333333,0.0,1.3,4.05
20,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,15.766666666666667,44.233333333333334
22,0.0,0.0,0.0,20.433333333333334,39.56666666666667
23,0.0,0.0,0.0,0.0,0.0
