Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,1.7833333333333334,0.0,58.21666666666667,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,2.6166666666666667,23.933333333333334,4.016666666666667,28.733333333333334
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.4666666666666667,0.0,51.166666666666664,0.6
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,49.71666666666667,10.283333333333333
11,14.866666666666667,0.0,3.316666666666667,2.4,0.23333333333333334
12,0.0,0.0,0.0,0.0,0.0
13,0.5333333333333333,1.4666666666666666,4.45,27.4,2.8833333333333333
14,0.35,0.26666666666666666,0.16666666666666666,0.26666666666666666,18.633333333333333
15,11.066666666666666,4.916666666666667,0.0,0.8166666666666667,1.6666666666666667
16,1.1666666666666667,18.616666666666667,0.0,14.0,0.9833333333333333
17,0.0,0.0,0.0,0.0,60.0
18,1.2333333333333334,12.083333333333334,0.0,43.4,2.066666666666667
19,59.483333333333334,0.0,0.0,0.0,0.5166666666666667
20,56.833333333333336,0.0,2.716666666666667,0.45,0.0
21,11.65,14.166666666666666,5.583333333333333,0.5666666666666667,14.15
22,3.8333333333333335,0.45,0.9666666666666667,2.65,30.3
23,0.0,8.983333333333333,0.0,1.1,32.56666666666667
