Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,60.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,1.2166666666666666,37.55,5.5,11.366666666666667
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,60.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,54.03333333333333,5.966666666666667
10,0.0,0.0,54.78333333333333,1.7333333333333334,3.4833333333333334
11,11.8,1.0833333333333333,0.0,2.35,41.016666666666666
12,2.6,3.05,0.4166666666666667,2.283333333333333,4.7
13,5.233333333333333,0.5666666666666667,1.6333333333333333,12.516666666666667,1.0333333333333334
14,28.266666666666666,0.21666666666666667,4.033333333333333,5.7,2.183333333333333
15,0.0,0.9333333333333333,0.55,13.183333333333334,16.1
16,3.283333333333333,1.0666666666666667,4.0,5.383333333333334,3.3666666666666667
17,3.216666666666667,0.7,4.766666666666667,5.933333333333334,0.36666666666666664
18,0.7166666666666667,2.45,7.25,3.1333333333333333,1.6333333333333333
19,0.0,2.316666666666667,0.4666666666666667,0.35,6.283333333333333
20,0.0,0.0,60.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0
22,1.65,20.616666666666667,1.5666666666666667,1.0833333333333333,0.6666666666666666
23,0.0,8.966666666666667,0.0,38.7,3.0
