Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,9.166666666666666,0.0,3.316666666666667,36.81666666666667
5,0.0,1.0333333333333334,0.0,43.166666666666664,15.8
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,60.0,0.0,0.0
9,0.0,0.0,0.0,0.0,60.0
10,0.0,0.0,60.0,0.0,0.0
11,2.15,0.0,0.0,6.35,44.18333333333333
12,0.9333333333333333,4.033333333333333,8.3,0.18333333333333332,0.11666666666666667
13,2.8,1.7,1.0166666666666666,5.266666666666667,0.2
14,0.0,11.283333333333333,11.733333333333333,4.85,1.2666666666666666
15,0.6833333333333333,6.383333333333334,6.916666666666667,8.6,4.166666666666667
16,11.116666666666667,0.7333333333333333,5.883333333333334,0.5166666666666667,0.3333333333333333
17,1.2166666666666666,0.45,7.55,17.583333333333332,2.6666666666666665
18,0.7,7.15,6.866666666666666,0.6666666666666666,2.216666666666667
19,0.0,0.0,0.0,1.6833333333333333,52.86666666666667
20,0.0,0.0,0.0,0.0,60.0
21,0.0,0.0,54.6,1.5666666666666667,0.4166666666666667
22,0.0,2.4166666666666665,0.48333333333333334,10.0,8.533333333333333
23,0.0,3.566666666666667,0.43333333333333335,0.7833333333333333,17.0
