MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
6/4/2024 11:43:58,1.16.3,FR5,0,4.19,nan,5,Left,Left,1,0,0,0,nan,nan,0.00
6/4/2024 11:44:36,1.16.3,FR5,0,4.19,nan,5,Right,Left,1,1,0,0,nan,nan,0.04
6/4/2024 11:44:39,1.16.3,FR5,0,4.18,nan,5,Left,Left,2,1,0,0,nan,nan,0.19
6/4/2024 11:44:41,1.16.3,FR5,0,4.18,nan,5,Left,Left,3,1,0,0,nan,nan,0.13
6/4/2024 11:44:42,1.16.3,FR5,0,4.19,nan,5,Left,Left,4,1,0,0,nan,nan,0.10
6/4/2024 11:44:43,1.16.3,FR5,0,4.18,nan,5,Left,Left,5,1,0,0,nan,nan,0.08
6/4/2024 11:44:44,1.16.3,FR5,0,4.19,1,5,Pellet,Left,5,1,1,0,0.06,nan,nan
6/4/2024 11:44:54,1.16.3,FR5,0,4.18,nan,5,Left,Left,6,1,1,0,nan,nan,0.05
6/4/2024 11:44:55,1.16.3,FR5,0,4.19,nan,5,Left,Left,7,1,1,0,nan,nan,0.02
6/4/2024 11:44:56,1.16.3,FR5,0,4.19,nan,5,Left,Left,8,1,1,0,nan,nan,0.04
6/4/2024 11:44:58,1.16.3,FR5,0,4.18,nan,5,Right,Left,8,2,1,0,nan,nan,0.53
6/4/2024 11:45:05,1.16.3,FR5,0,4.19,nan,5,Right,Left,8,3,1,0,nan,nan,0.12
6/4/2024 11:45:06,1.16.3,FR5,0,4.19,nan,5,Right,Left,8,4,1,0,nan,nan,0.38
6/4/2024 11:45:07,1.16.3,FR5,0,4.19,nan,5,Left,Left,9,4,1,0,nan,nan,0.00
6/4/2024 11:45:11,1.16.3,FR5,0,4.19,nan,5,Left,Left,10,4,1,0,nan,nan,0.23
6/4/2024 11:45:13,1.16.3,FR5,0,4.19,1,5,Pellet,Left,10,4,2,0,0.50,29,nan
6/4/2024 11:45:20,1.16.3,FR5,0,4.20,nan,5,Left,Left,11,4,2,0,nan,nan,0.00
6/4/2024 11:45:20,1.16.3,FR5,0,4.18,nan,5,Right,Left,11,5,2,0,nan,nan,0.00
6/4/2024 11:45:22,1.16.3,FR5,0,4.18,nan,5,Left,Left,12,5,2,0,nan,nan,0.22
6/4/2024 11:45:25,1.16.3,FR5,0,4.18,nan,5,Left,Left,13,5,2,0,nan,nan,0.20
6/4/2024 11:45:26,1.16.3,FR5,0,4.19,nan,5,Left,Left,14,5,2,0,nan,nan,0.07
6/4/2024 11:45:27,1.16.3,FR5,0,4.19,nan,5,Left,Left,15,5,2,0,nan,nan,0.23
6/4/2024 11:45:28,1.16.3,FR5,0,4.19,1,5,Pellet,Left,15,5,3,0,0.69,15,nan
6/4/2024 11:45:31,1.16.3,FR5,0,4.19,nan,5,Left,Left,16,5,3,0,nan,nan,0.11
6/4/2024 11:45:32,1.16.3,FR5,0,4.19,nan,5,Left,Left,17,5,3,0,nan,nan,0.11
6/4/2024 11:45:34,1.16.3,FR5,0,4.19,nan,5,Left,Left,18,5,3,0,nan,nan,0.15
6/4/2024 11:45:35,1.16.3,FR5,0,4.19,nan,5,Left,Left,19,5,3,0,nan,nan,0.05
6/4/2024 11:45:36,1.16.3,FR5,0,4.19,nan,5,Left,Left,20,5,3,0,nan,nan,0.13
6/4/2024 11:45:37,1.16.3,FR5,0,4.19,nan,5,RightDuringDispense,Left,20,6,3,0,nan,nan,0.15
