MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/22/2024 11:35:21,1.16.3,FR1,0,4.18,nan,1,Left,Left,1,0,0,0,nan,nan,0.17
4/22/2024 11:35:22,1.16.3,FR1,0,4.18,1,1,Pellet,Left,1,0,1,0,0.50,nan,nan
4/22/2024 11:35:39,1.16.3,FR1,0,4.18,nan,1,Left,Left,2,0,1,0,nan,nan,0.12
4/22/2024 11:35:40,1.16.3,FR1,0,4.18,1,1,Pellet,Left,2,0,2,0,0.69,18,nan
4/22/2024 11:35:43,1.16.3,FR1,0,4.18,nan,1,Left,Left,3,0,2,0,nan,nan,0.06
4/22/2024 11:35:44,1.16.3,FR1,0,4.18,nan,1,RightDuringDispense,Left,3,1,2,0,nan,nan,0.16
4/22/2024 11:35:47,1.16.3,FR1,0,4.18,2,1,Pellet,Left,3,1,3,0,0.94,7,nan
4/22/2024 11:35:59,1.16.3,FR1,0,4.18,nan,1,Left,Left,4,1,3,0,nan,nan,0.08
4/22/2024 11:36:01,1.16.3,FR1,0,4.18,1,1,Pellet,Left,4,1,4,0,0.63,14,nan
4/22/2024 11:36:07,1.16.3,FR1,0,4.18,nan,1,Left,Left,5,1,4,0,nan,nan,0.17
4/22/2024 11:36:10,1.16.3,FR1,0,4.17,1,1,Pellet,Left,5,1,5,0,2.46,9,nan
4/22/2024 11:36:15,1.16.3,FR1,0,4.18,nan,1,Right,Left,5,2,5,0,nan,nan,0.13
4/22/2024 11:36:17,1.16.3,FR1,0,4.18,nan,1,Right,Left,5,3,5,0,nan,nan,0.07
4/22/2024 11:36:19,1.16.3,FR1,0,4.17,nan,1,Left,Left,6,3,5,0,nan,nan,0.05
4/22/2024 11:36:20,1.16.3,FR1,0,4.18,1,1,Pellet,Left,6,3,6,0,0.63,10,nan
4/22/2024 11:36:22,1.16.3,FR1,0,4.17,nan,1,Left,Left,7,3,6,0,nan,nan,0.18
4/22/2024 11:36:24,1.16.3,FR1,0,4.18,1,1,Pellet,Left,7,3,7,0,1.51,4,nan
4/22/2024 11:36:28,1.16.3,FR1,0,4.18,nan,1,Right,Left,7,4,7,0,nan,nan,0.18
4/22/2024 11:36:33,1.16.3,FR1,0,4.18,nan,1,Right,Left,7,5,7,0,nan,nan,0.17
4/22/2024 11:36:37,1.16.3,FR1,0,4.17,nan,1,Left,Left,8,5,7,0,nan,nan,0.01
4/22/2024 11:36:37,1.16.3,FR1,0,4.18,nan,1,LeftDuringDispense,Left,9,5,7,0,nan,nan,0.02
4/22/2024 11:36:38,1.16.3,FR1,0,4.18,nan,1,LeftDuringDispense,Left,10,5,7,0,nan,nan,0.10
4/22/2024 11:36:38,1.16.3,FR1,0,4.18,nan,1,LeftDuringDispense,Left,11,5,7,0,nan,nan,0.06
4/22/2024 11:36:41,1.16.3,FR1,0,4.18,2,1,Pellet,Left,11,5,8,0,0.69,17,nan
