MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/20/2024 11:32:53,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,0,1,0,0,nan,nan,0.17
3/20/2024 11:32:59,1.16.3,FR1_R,0,4.18,3,1,Pellet,Right,0,1,1,0,0.19,nan,nan
3/20/2024 11:33:14,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,0,2,1,0,nan,nan,0.01
3/20/2024 11:33:16,1.16.3,FR1_R,0,4.17,1,1,Pellet,Right,0,2,2,0,0.88,18,nan
3/20/2024 11:33:22,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,0,3,2,0,nan,nan,0.08
3/20/2024 11:33:27,1.16.3,FR1_R,0,4.17,1,1,Pellet,Right,0,3,3,0,4.50,11,nan
3/20/2024 11:33:46,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,0,4,3,0,nan,nan,0.04
3/20/2024 11:33:48,1.16.3,FR1_R,0,4.17,1,1,Pellet,Right,0,4,4,0,1.20,21,nan
3/20/2024 11:33:55,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,0,5,4,0,nan,nan,0.05
3/20/2024 11:33:59,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,0,5,5,0,1.07,11,nan
3/20/2024 11:34:20,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,1,5,5,0,nan,nan,0.04
3/20/2024 11:34:31,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,6,5,0,nan,nan,0.10
3/20/2024 11:34:32,1.16.3,FR1_R,0,4.17,nan,1,RightDuringDispense,Right,1,7,5,0,nan,nan,0.04
3/20/2024 11:34:33,1.16.3,FR1_R,0,4.17,1,1,Pellet,Right,1,7,6,0,1.58,34,nan
3/20/2024 11:34:38,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,8,6,0,nan,nan,0.10
3/20/2024 11:34:40,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,1,8,7,0,1.07,7,nan
3/20/2024 11:34:42,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,1,9,7,0,nan,nan,0.09
