MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/13/2024 11:58:01,1.16.3,FR1,0,4.16,nan,1,Right,Left,0,1,0,0,nan,nan,0.22
5/13/2024 11:58:34,1.16.3,FR1,0,4.16,nan,1,Right,Left,0,2,0,0,nan,nan,0.36
5/13/2024 11:58:36,1.16.3,FR1,0,4.16,nan,1,Right,Left,0,3,0,0,nan,nan,0.28
5/13/2024 11:58:44,1.16.3,FR1,0,4.16,nan,1,Right,Left,0,4,0,0,nan,nan,0.38
5/13/2024 11:58:49,1.16.3,FR1,0,4.16,nan,1,Left,Left,1,4,0,0,nan,nan,0.13
5/13/2024 11:58:51,1.16.3,FR1,0,4.16,2,1,Pellet,Left,1,4,1,0,0.81,nan,nan
5/13/2024 11:59:10,1.16.3,FR1,0,4.16,nan,1,Right,Left,1,5,1,0,nan,nan,0.22
5/13/2024 11:59:13,1.16.3,FR1,0,4.16,nan,1,Right,Left,1,6,1,0,nan,nan,0.22
5/13/2024 11:59:24,1.16.3,FR1,0,4.16,nan,1,Right,Left,1,7,1,0,nan,nan,0.13
5/13/2024 11:59:28,1.16.3,FR1,0,4.16,nan,1,Right,Left,1,8,1,0,nan,nan,0.07
5/13/2024 11:59:38,1.16.3,FR1,0,4.16,nan,1,Left,Left,2,8,1,0,nan,nan,0.04
5/13/2024 11:59:39,1.16.3,FR1,0,4.16,nan,1,RightDuringDispense,Left,2,9,1,0,nan,nan,0.11
5/13/2024 11:59:43,1.16.3,FR1,0,4.16,3,1,Pellet,Left,2,9,2,0,1.45,52,nan
5/13/2024 11:59:45,1.16.3,FR1,0,4.16,nan,1,Right,Left,2,10,2,0,nan,nan,0.03
5/13/2024 11:59:51,1.16.3,FR1,0,4.16,nan,1,Left,Left,3,10,2,0,nan,nan,0.10
5/13/2024 11:59:53,1.16.3,FR1,0,4.16,1,1,Pellet,Left,3,10,3,0,1.13,10,nan
5/13/2024 12:00:07,1.16.3,FR1,0,4.16,nan,1,Right,Left,3,11,3,0,nan,nan,0.18
5/13/2024 12:00:08,1.16.3,FR1,0,4.16,nan,1,Right,Left,3,12,3,0,nan,nan,0.09
5/13/2024 12:00:10,1.16.3,FR1,0,4.16,nan,1,Left,Left,4,12,3,0,nan,nan,0.00
5/13/2024 12:00:10,1.16.3,FR1,0,4.16,nan,1,RightDuringDispense,Left,4,13,3,0,nan,nan,0.04
5/13/2024 12:00:13,1.16.3,FR1,0,4.16,nan,1,RightDuringDispense,Left,4,14,3,0,nan,nan,0.16
5/13/2024 12:00:14,1.16.3,FR1,0,4.16,nan,1,RightDuringDispense,Left,4,15,3,0,nan,nan,0.26
5/13/2024 12:00:16,1.16.3,FR1,0,4.16,nan,1,RightWithPellet,Left,4,16,3,0,nan,nan,0.04
5/13/2024 12:00:16,1.16.3,FR1,0,4.16,3,1,Pellet,Left,4,16,4,0,0.57,23,nan
5/13/2024 12:00:18,1.16.3,FR1,0,4.17,nan,1,Right,Left,4,17,4,0,nan,nan,0.14
5/13/2024 12:00:20,1.16.3,FR1,0,4.16,nan,1,Right,Left,4,18,4,0,nan,nan,0.24
5/13/2024 12:00:22,1.16.3,FR1,0,4.16,nan,1,Left,Left,5,18,4,0,nan,nan,0.04
5/13/2024 12:00:23,1.16.3,FR1,0,4.16,1,1,Pellet,Left,5,18,5,0,0.31,7,nan
5/13/2024 12:00:28,1.16.3,FR1,0,4.16,nan,1,Left,Left,6,18,5,0,nan,nan,0.16
5/13/2024 12:00:30,1.16.3,FR1,0,4.16,1,1,Pellet,Left,6,18,6,0,0.88,6,nan
5/13/2024 12:00:38,1.16.3,FR1,0,4.16,nan,1,Right,Left,6,19,6,0,nan,nan,0.19
5/13/2024 12:00:40,1.16.3,FR1,0,4.16,nan,1,Right,Left,6,20,6,0,nan,nan,0.12
5/13/2024 12:00:40,1.16.3,FR1,0,4.16,nan,1,Left,Left,7,20,6,0,nan,nan,0.00
5/13/2024 12:00:42,1.16.3,FR1,0,4.16,1,1,Pellet,Left,7,20,7,0,0.50,13,nan
5/13/2024 12:00:51,1.16.3,FR1,0,4.16,nan,1,Left,Left,8,20,7,0,nan,nan,0.14
5/13/2024 12:00:52,1.16.3,FR1,0,4.16,1,1,Pellet,Left,8,20,8,0,0.06,10,nan
5/13/2024 12:01:02,1.16.3,FR1,0,4.16,nan,1,Left,Left,9,20,8,0,nan,nan,0.08
5/13/2024 12:01:11,1.16.3,FR1,0,4.17,2,1,Pellet,Left,9,20,9,0,5.82,19,nan
5/13/2024 12:01:12,1.16.3,FR1,0,4.16,nan,1,Right,Left,9,21,9,0,nan,nan,0.01
5/13/2024 12:01:20,1.16.3,FR1,0,4.16,nan,1,Left,Left,10,21,9,0,nan,nan,0.08
5/13/2024 12:01:21,1.16.3,FR1,0,4.16,1,1,Pellet,Left,10,21,10,0,0.19,10,nan
5/13/2024 12:01:31,1.16.3,FR1,0,4.16,nan,1,Right,Left,10,22,10,0,nan,nan,0.07
5/13/2024 12:01:34,1.16.3,FR1,0,4.16,nan,1,Right,Left,10,23,10,0,nan,nan,0.09
5/13/2024 12:01:36,1.16.3,FR1,0,4.16,nan,1,Left,Left,11,23,10,0,nan,nan,0.28
5/13/2024 12:01:37,1.16.3,FR1,0,4.16,1,1,Pellet,Left,11,23,11,0,0.37,16,nan
5/13/2024 12:01:39,1.16.3,FR1,0,4.16,nan,1,Left,Left,12,23,11,0,nan,nan,0.04
5/13/2024 12:01:40,1.16.3,FR1,0,4.16,1,1,Pellet,Left,12,23,12,0,0.63,3,nan
5/13/2024 12:01:43,1.16.3,FR1,0,4.16,nan,1,Left,Left,13,23,12,0,nan,nan,0.17
5/13/2024 12:01:44,1.16.3,FR1,0,4.16,nan,1,LeftDuringDispense,Left,14,23,12,0,nan,nan,0.60
5/13/2024 12:01:47,1.16.3,FR1,0,4.16,nan,1,LeftWithPellet,Left,15,23,12,0,nan,nan,0.04
5/13/2024 12:01:48,1.16.3,FR1,0,4.16,2,1,Pellet,Left,15,23,13,0,1.39,8,nan
5/13/2024 12:01:49,1.16.3,FR1,0,4.16,nan,1,Left,Left,16,23,13,0,nan,nan,0.02
5/13/2024 12:01:52,1.16.3,FR1,0,4.17,1,1,Pellet,Left,16,23,14,0,2.02,4,nan
5/13/2024 12:01:59,1.16.3,FR1,0,4.17,nan,1,Right,Left,16,24,14,0,nan,nan,0.22
5/13/2024 12:02:03,1.16.3,FR1,0,4.16,nan,1,Right,Left,16,25,14,0,nan,nan,0.03
5/13/2024 12:02:04,1.16.3,FR1,0,4.16,nan,1,Left,Left,17,25,14,0,nan,nan,0.06
5/13/2024 12:02:11,1.16.3,FR1,0,4.16,nan,1,LeftDuringDispense,Left,18,25,14,0,nan,nan,0.17
5/13/2024 12:02:14,1.16.3,FR1,0,4.16,nan,1,LeftDuringDispense,Left,19,25,14,0,nan,nan,0.06
5/13/2024 12:02:17,1.16.3,FR1,0,4.16,nan,1,RightWithPellet,Left,19,26,14,0,nan,nan,0.11
5/13/2024 12:02:18,1.16.3,FR1,0,4.16,6,1,Pellet,Left,19,26,15,0,1.90,26,nan
5/13/2024 12:02:27,1.16.3,FR1,0,4.17,nan,1,Left,Left,20,26,15,0,nan,nan,0.07
5/13/2024 12:02:28,1.16.3,FR1,0,4.16,2,1,Pellet,Left,20,26,16,0,0.06,10,nan
5/13/2024 12:02:30,1.16.3,FR1,0,4.16,nan,1,Left,Left,21,26,16,0,nan,nan,0.04
5/13/2024 12:02:31,1.16.3,FR1,0,4.16,1,1,Pellet,Left,21,26,17,0,0.25,3,nan
5/13/2024 12:02:41,1.16.3,FR1,0,4.16,nan,1,Left,Left,22,26,17,0,nan,nan,0.16
5/13/2024 12:02:42,1.16.3,FR1,0,4.16,1,1,Pellet,Left,22,26,18,0,0.19,11,nan
5/13/2024 12:02:47,1.16.3,FR1,0,4.16,nan,1,Left,Left,23,26,18,0,nan,nan,1.03
5/13/2024 12:02:47,1.16.3,FR1,0,4.16,nan,1,LeftDuringDispense,Left,24,26,18,0,nan,nan,0.09
5/13/2024 12:02:51,1.16.3,FR1,0,4.16,2,1,Pellet,Left,24,26,19,0,1.07,9,nan
5/13/2024 12:02:54,1.16.3,FR1,0,4.16,nan,1,Left,Left,25,26,19,0,nan,nan,0.04
5/13/2024 12:02:55,1.16.3,FR1,0,4.16,1,1,Pellet,Left,25,26,20,0,0.25,4,nan
5/13/2024 12:03:00,1.16.3,FR1,0,4.16,nan,1,Left,Left,26,26,20,0,nan,nan,0.12
5/13/2024 12:03:03,1.16.3,FR1,0,4.17,2,1,Pellet,Left,26,26,21,0,1.64,8,nan
5/13/2024 12:03:05,1.16.3,FR1,0,4.16,nan,1,Right,Left,26,27,21,0,nan,nan,0.06
5/13/2024 12:03:06,1.16.3,FR1,0,4.16,nan,1,Left,Left,27,27,21,0,nan,nan,0.15
5/13/2024 12:03:08,1.16.3,FR1,0,4.16,1,1,Pellet,Left,27,27,22,0,0.88,5,nan
5/13/2024 12:03:12,1.16.3,FR1,0,4.16,nan,1,Right,Left,27,28,22,0,nan,nan,0.24
5/13/2024 12:03:13,1.16.3,FR1,0,4.16,nan,1,Right,Left,27,29,22,0,nan,nan,0.27
5/13/2024 12:03:16,1.16.3,FR1,0,4.16,nan,1,Left,Left,28,29,22,0,nan,nan,0.02
5/13/2024 12:03:17,1.16.3,FR1,0,4.17,1,1,Pellet,Left,28,29,23,0,0.82,9,nan
5/13/2024 12:03:23,1.16.3,FR1,0,4.16,nan,1,Right,Left,28,30,23,0,nan,nan,0.00
5/13/2024 12:03:31,1.16.3,FR1,0,4.17,nan,1,Right,Left,28,31,23,0,nan,nan,0.18
5/13/2024 12:03:33,1.16.3,FR1,0,4.16,nan,1,Left,Left,29,31,23,0,nan,nan,0.03
5/13/2024 12:03:34,1.16.3,FR1,0,4.17,nan,1,RightWithPellet,Left,29,32,23,0,nan,nan,0.04
5/13/2024 12:03:35,1.16.3,FR1,0,4.16,1,1,Pellet,Left,29,32,24,0,1.40,18,nan
5/13/2024 12:03:39,1.16.3,FR1,0,4.17,nan,1,Left,Left,30,32,24,0,nan,nan,0.10
