MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/12/2024 11:32:58,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,1,0,0,0,nan,nan,0.10
3/12/2024 11:33:06,1.16.3,FR1_R,0,4.18,nan,1,Left,Right,2,0,0,0,nan,nan,0.03
3/12/2024 11:33:09,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,2,1,0,0,nan,nan,0.56
3/12/2024 11:33:09,1.16.3,FR1_R,0,4.18,nan,1,LeftDuringDispense,Right,3,1,0,0,nan,nan,0.05
3/12/2024 11:33:15,1.16.3,FR1_R,0,4.18,4,1,Pellet,Right,3,1,1,0,0.94,nan,nan
3/12/2024 11:33:23,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,3,2,1,0,nan,nan,0.03
3/12/2024 11:33:24,1.16.3,FR1_R,0,4.18,nan,1,LeftDuringDispense,Right,4,2,1,0,nan,nan,0.38
3/12/2024 11:33:27,1.16.3,FR1_R,0,4.18,nan,1,RightDuringDispense,Right,4,3,1,0,nan,nan,0.06
3/12/2024 11:33:32,1.16.3,FR1_R,0,4.18,4,1,Pellet,Right,4,3,2,0,2.21,17,nan
3/12/2024 11:33:37,1.16.3,FR1_R,0,4.18,nan,1,Left,Right,5,3,2,0,nan,nan,0.05
3/12/2024 11:33:39,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,6,3,2,0,nan,nan,0.19
3/12/2024 11:33:39,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,6,4,2,0,nan,nan,0.00
3/12/2024 11:33:40,1.16.3,FR1_R,0,4.18,nan,1,RightWithPellet,Right,6,5,2,0,nan,nan,0.04
3/12/2024 11:33:42,1.16.3,FR1_R,0,4.18,nan,1,LeftWithPellet,Right,7,5,2,0,nan,nan,1.03
3/12/2024 11:33:43,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,7,5,3,0,2.56,11,nan
