MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/2/2024 11:34:09,1.16.3,FR1,0,4.18,nan,1,Left,Left,1,0,0,0,nan,nan,0.16
5/2/2024 11:34:11,1.16.3,FR1,0,4.17,1,1,Pellet,Left,1,0,1,0,1.20,nan,nan
5/2/2024 11:34:26,1.16.3,FR1,0,4.18,nan,1,Left,Left,2,0,1,0,nan,nan,0.08
5/2/2024 11:34:28,1.16.3,FR1,0,4.18,1,1,Pellet,Left,2,0,2,0,1.20,17,nan
5/2/2024 11:34:39,1.16.3,FR1,0,4.18,nan,1,Left,Left,3,0,2,0,nan,nan,0.06
5/2/2024 11:34:41,1.16.3,FR1,0,4.17,1,1,Pellet,Left,3,0,3,0,1.39,13,nan
5/2/2024 11:34:43,1.16.3,FR1,0,4.18,nan,1,Left,Left,4,0,3,0,nan,nan,0.04
5/2/2024 11:34:44,1.16.3,FR1,0,4.18,1,1,Pellet,Left,4,0,4,0,0.31,3,nan
5/2/2024 11:34:52,1.16.3,FR1,0,4.18,nan,1,Left,Left,5,0,4,0,nan,nan,0.04
5/2/2024 11:34:53,1.16.3,FR1,0,4.18,1,1,Pellet,Left,5,0,5,0,0.31,9,nan
5/2/2024 11:34:55,1.16.3,FR1,0,4.18,nan,1,Right,Left,5,1,5,0,nan,nan,0.05
5/2/2024 11:34:57,1.16.3,FR1,0,4.18,nan,1,Left,Left,6,1,5,0,nan,nan,0.08
5/2/2024 11:34:59,1.16.3,FR1,0,4.18,1,1,Pellet,Left,6,1,6,0,1.32,6,nan
5/2/2024 11:35:01,1.16.3,FR1,0,4.17,nan,1,Left,Left,7,1,6,0,nan,nan,0.14
5/2/2024 11:35:03,1.16.3,FR1,0,4.18,1,1,Pellet,Left,7,1,7,0,1.32,4,nan
5/2/2024 11:35:05,1.16.3,FR1,0,4.18,nan,1,Left,Left,8,1,7,0,nan,nan,0.07
5/2/2024 11:35:06,1.16.3,FR1,0,4.17,1,1,Pellet,Left,8,1,8,0,0.63,3,nan
5/2/2024 11:35:17,1.16.3,FR1,0,4.18,nan,1,Left,Left,9,1,8,0,nan,nan,0.03
5/2/2024 11:35:18,1.16.3,FR1,0,4.18,1,1,Pellet,Left,9,1,9,0,0.37,12,nan
5/2/2024 11:35:22,1.16.3,FR1,0,4.18,nan,1,Left,Left,10,1,9,0,nan,nan,0.05
5/2/2024 11:35:23,1.16.3,FR1,0,4.18,1,1,Pellet,Left,10,1,10,0,0.37,5,nan
