MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/3/2024 11:31:43,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,0,1,0,0,nan,nan,0.00
4/3/2024 11:31:44,1.16.3,FR1_R,0,4.19,nan,1,RightDuringDispense,Right,0,2,0,0,nan,nan,0.04
4/3/2024 11:31:52,1.16.3,FR1_R,0,4.19,2,1,Pellet,Right,0,2,1,0,4.99,nan,nan
4/3/2024 11:31:55,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,0,3,1,0,nan,nan,0.10
4/3/2024 11:31:57,1.16.3,FR1_R,0,4.20,1,1,Pellet,Right,0,3,2,0,1.19,5,nan
4/3/2024 11:32:12,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,0,4,2,0,nan,nan,0.09
4/3/2024 11:32:13,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,0,4,3,0,0.31,16,nan
4/3/2024 11:32:17,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,0,5,3,0,nan,nan,0.04
4/3/2024 11:32:20,1.16.3,FR1_R,0,4.19,2,1,Pellet,Right,0,5,4,0,0.44,7,nan
4/3/2024 11:32:22,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,0,6,4,0,nan,nan,0.08
4/3/2024 11:32:23,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,0,6,5,0,0.56,3,nan
4/3/2024 11:32:27,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,0,7,5,0,nan,nan,0.03
4/3/2024 11:32:30,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,0,7,6,0,1.51,7,nan
4/3/2024 11:32:40,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,0,8,6,0,nan,nan,0.01
4/3/2024 11:32:40,1.16.3,FR1_R,0,4.18,nan,1,RightDuringDispense,Right,0,9,6,0,nan,nan,0.02
4/3/2024 11:32:41,1.16.3,FR1_R,0,4.18,nan,1,RightWithPellet,Right,0,10,6,0,nan,nan,0.02
4/3/2024 11:32:44,1.16.3,FR1_R,0,4.19,nan,1,LeftWithPellet,Right,1,10,6,0,nan,nan,0.19
4/3/2024 11:32:45,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,1,10,7,0,4.00,15,nan
4/3/2024 11:32:50,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,1,11,7,0,nan,nan,0.22
4/3/2024 11:32:51,1.16.3,FR1_R,0,4.19,2,1,Pellet,Right,1,11,8,0,0.50,6,nan
4/3/2024 11:33:00,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,1,12,8,0,nan,nan,0.08
4/3/2024 11:33:02,1.16.3,FR1_R,0,4.18,nan,1,LeftWithPellet,Right,2,12,8,0,nan,nan,0.03
4/3/2024 11:33:04,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,2,12,9,0,3.72,13,nan
4/3/2024 11:33:09,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,2,13,9,0,nan,nan,0.12
4/3/2024 11:33:11,1.16.3,FR1_R,0,4.19,2,1,Pellet,Right,2,13,10,0,0.81,7,nan
4/3/2024 11:33:19,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,2,14,10,0,nan,nan,0.10
4/3/2024 11:33:20,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,2,14,11,0,0.37,9,nan
4/3/2024 11:33:31,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,2,15,11,0,nan,nan,0.23
4/3/2024 11:33:35,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,2,15,12,0,3.41,15,nan
4/3/2024 11:33:49,1.16.3,FR1_R,0,4.18,nan,1,Left,Right,3,15,12,0,nan,nan,0.36
4/3/2024 11:33:55,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,3,16,12,0,nan,nan,0.09
4/3/2024 11:33:56,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,3,16,13,0,0.25,21,nan
4/3/2024 11:34:04,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,3,17,13,0,nan,nan,0.05
4/3/2024 11:34:12,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,3,17,14,0,4.61,16,nan
4/3/2024 11:34:15,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,3,18,14,0,nan,nan,0.10
4/3/2024 11:34:24,1.16.3,FR1_R,0,4.20,1,1,Pellet,Right,3,18,15,0,8.80,12,nan
4/3/2024 11:34:25,1.16.3,FR1_R,0,4.19,nan,1,Left,Right,4,18,15,0,nan,nan,0.00
4/3/2024 11:34:25,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,4,19,15,0,nan,nan,0.00
4/3/2024 11:34:28,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,4,19,16,0,1.89,4,nan
4/3/2024 11:34:31,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,4,20,16,0,nan,nan,0.02
4/3/2024 11:34:33,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,4,20,17,0,0.75,5,nan
4/3/2024 11:34:36,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,4,21,17,0,nan,nan,0.27
4/3/2024 11:34:37,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,4,21,18,0,0.63,4,nan
4/3/2024 11:34:39,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,4,22,18,0,nan,nan,0.01
4/3/2024 11:34:41,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,4,22,19,0,1.19,4,nan
4/3/2024 11:34:45,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,4,23,19,0,nan,nan,0.02
4/3/2024 11:34:46,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,4,23,20,0,0.37,5,nan
