MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/10/2024 12:10:05,1.16.3,FR1,0,4.18,nan,1,Left,Left,1,0,0,0,nan,nan,0.96
5/10/2024 12:10:09,1.16.3,FR1,0,4.18,2,1,Pellet,Left,1,0,1,0,1.89,nan,nan
5/10/2024 12:10:19,1.16.3,FR1,0,4.18,nan,1,Left,Left,2,0,1,0,nan,nan,0.13
5/10/2024 12:10:20,1.16.3,FR1,0,4.18,1,1,Pellet,Left,2,0,2,0,0.37,11,nan
5/10/2024 12:10:28,1.16.3,FR1,0,4.18,nan,1,Left,Left,3,0,2,0,nan,nan,0.01
5/10/2024 12:10:29,1.16.3,FR1,0,4.18,1,1,Pellet,Left,3,0,3,0,0.18,9,nan
5/10/2024 12:10:46,1.16.3,FR1,0,4.17,nan,1,Left,Left,4,0,3,0,nan,nan,0.04
5/10/2024 12:10:49,1.16.3,FR1,0,4.18,1,1,Pellet,Left,4,0,4,0,1.70,20,nan
5/10/2024 12:10:53,1.16.3,FR1,0,4.18,nan,1,Left,Left,5,0,4,0,nan,nan,0.04
5/10/2024 12:10:56,1.16.3,FR1,0,4.17,2,1,Pellet,Left,5,0,5,0,1.77,7,nan
5/10/2024 12:10:59,1.16.3,FR1,0,4.17,nan,1,Left,Left,6,0,5,0,nan,nan,0.03
5/10/2024 12:11:02,1.16.3,FR1,0,4.18,1,1,Pellet,Left,6,0,6,0,2.27,6,nan
5/10/2024 12:11:06,1.16.3,FR1,0,4.18,nan,1,Left,Left,7,0,6,0,nan,nan,0.06
5/10/2024 12:11:08,1.16.3,FR1,0,4.17,1,1,Pellet,Left,7,0,7,0,1.70,6,nan
5/10/2024 12:11:11,1.16.3,FR1,0,4.18,nan,1,Left,Left,8,0,7,0,nan,nan,0.04
5/10/2024 12:11:12,1.16.3,FR1,0,4.18,2,1,Pellet,Left,8,0,8,0,0.75,4,nan
5/10/2024 12:11:16,1.16.3,FR1,0,4.17,nan,1,Left,Left,9,0,8,0,nan,nan,0.09
5/10/2024 12:11:17,1.16.3,FR1,0,4.17,1,1,Pellet,Left,9,0,9,0,0.44,5,nan
5/10/2024 12:11:20,1.16.3,FR1,0,4.18,nan,1,Left,Left,10,0,9,0,nan,nan,0.04
5/10/2024 12:11:21,1.16.3,FR1,0,4.17,1,1,Pellet,Left,10,0,10,0,0.56,4,nan
5/10/2024 12:11:25,1.16.3,FR1,0,4.17,nan,1,Left,Left,11,0,10,0,nan,nan,0.12
5/10/2024 12:11:26,1.16.3,FR1,0,4.18,1,1,Pellet,Left,11,0,11,0,0.69,5,nan
5/10/2024 12:11:31,1.16.3,FR1,0,4.18,nan,1,Left,Left,12,0,11,0,nan,nan,0.14
5/10/2024 12:11:34,1.16.3,FR1,0,4.17,nan,1,RightWithPellet,Left,12,1,11,0,nan,nan,0.11
5/10/2024 12:11:36,1.16.3,FR1,0,4.18,1,1,Pellet,Left,12,1,12,0,3.87,10,nan
5/10/2024 12:11:40,1.16.3,FR1,0,4.17,nan,1,Right,Left,12,2,12,0,nan,nan,0.14
5/10/2024 12:11:41,1.16.3,FR1,0,4.17,nan,1,Left,Left,13,2,12,0,nan,nan,0.16
