MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/28/2024 11:40:59,1.16.3,FR5,0,4.18,nan,5,Left,Left,1,0,0,0,nan,nan,0.22
5/28/2024 11:41:38,1.16.3,FR5,0,4.18,nan,5,Left,Left,2,0,0,0,nan,nan,0.38
5/28/2024 11:42:04,1.16.3,FR5,0,4.19,nan,5,Left,Left,3,0,0,0,nan,nan,0.32
5/28/2024 11:42:09,1.16.3,FR5,0,4.19,nan,5,Left,Left,4,0,0,0,nan,nan,0.02
5/28/2024 11:42:15,1.16.3,FR5,0,4.19,nan,5,Left,Left,5,0,0,0,nan,nan,0.44
5/28/2024 11:42:18,1.16.3,FR5,0,4.19,2,5,Pellet,Left,5,0,1,0,0.18,nan,nan
5/28/2024 11:42:22,1.16.3,FR5,0,4.19,nan,5,Right,Left,5,1,1,0,nan,nan,0.01
5/28/2024 11:42:26,1.16.3,FR5,0,4.19,nan,5,Left,Left,6,1,1,0,nan,nan,0.05
5/28/2024 11:42:29,1.16.3,FR5,0,4.19,nan,5,Left,Left,7,1,1,0,nan,nan,0.03
5/28/2024 11:42:32,1.16.3,FR5,0,4.18,nan,5,Left,Left,8,1,1,0,nan,nan,0.13
5/28/2024 11:42:34,1.16.3,FR5,0,4.18,nan,5,Left,Left,9,1,1,0,nan,nan,0.19
5/28/2024 11:42:37,1.16.3,FR5,0,4.19,nan,5,Left,Left,10,1,1,0,nan,nan,0.19
5/28/2024 11:42:40,1.16.3,FR5,0,4.18,2,5,Pellet,Left,10,1,2,0,0.25,22,nan
5/28/2024 11:42:50,1.16.3,FR5,0,4.18,nan,5,Left,Left,11,1,2,0,nan,nan,0.19
5/28/2024 11:42:52,1.16.3,FR5,0,4.19,nan,5,Left,Left,12,1,2,0,nan,nan,0.11
5/28/2024 11:42:54,1.16.3,FR5,0,4.19,nan,5,Left,Left,13,1,2,0,nan,nan,0.12
5/28/2024 11:42:55,1.16.3,FR5,0,4.18,nan,5,Left,Left,14,1,2,0,nan,nan,0.07
5/28/2024 11:42:56,1.16.3,FR5,0,4.19,nan,5,Left,Left,15,1,2,0,nan,nan,0.21
5/28/2024 11:42:57,1.16.3,FR5,0,4.19,1,5,Pellet,Left,15,1,3,0,0.06,17,nan
5/28/2024 11:42:59,1.16.3,FR5,0,4.18,nan,5,Left,Left,16,1,3,0,nan,nan,0.12
5/28/2024 11:43:00,1.16.3,FR5,0,4.19,nan,5,Left,Left,17,1,3,0,nan,nan,0.12
5/28/2024 11:43:03,1.16.3,FR5,0,4.18,nan,5,Left,Left,18,1,3,0,nan,nan,0.03
5/28/2024 11:43:04,1.16.3,FR5,0,4.19,nan,5,Left,Left,19,1,3,0,nan,nan,0.20
5/28/2024 11:43:05,1.16.3,FR5,0,4.20,nan,5,Left,Left,20,1,3,0,nan,nan,0.07
5/28/2024 11:43:06,1.16.3,FR5,0,4.18,1,5,Pellet,Left,20,1,4,0,0.31,9,nan
5/28/2024 11:43:17,1.16.3,FR5,0,4.19,nan,5,Left,Left,21,1,4,0,nan,nan,0.06
5/28/2024 11:43:18,1.16.3,FR5,0,4.18,nan,5,Left,Left,22,1,4,0,nan,nan,0.18
5/28/2024 11:43:20,1.16.3,FR5,0,4.18,nan,5,Left,Left,23,1,4,0,nan,nan,0.05
5/28/2024 11:43:32,1.16.3,FR5,0,4.18,nan,5,Left,Left,24,1,4,0,nan,nan,0.03
5/28/2024 11:43:33,1.16.3,FR5,0,4.20,nan,5,Left,Left,25,1,4,0,nan,nan,0.15
5/28/2024 11:43:34,1.16.3,FR5,0,4.19,1,5,Pellet,Left,25,1,5,0,1.07,28,nan
5/28/2024 11:43:49,1.16.3,FR5,0,4.19,nan,5,Right,Left,25,2,5,0,nan,nan,0.14
5/28/2024 11:44:11,1.16.3,FR5,0,4.19,nan,5,Left,Left,26,2,5,0,nan,nan,0.05
5/28/2024 11:44:19,1.16.3,FR5,0,4.18,nan,5,Left,Left,27,2,5,0,nan,nan,0.09
5/28/2024 11:44:21,1.16.3,FR5,0,4.18,nan,5,Left,Left,28,2,5,0,nan,nan,0.08
5/28/2024 11:44:51,1.16.3,FR5,0,4.18,nan,5,Left,Left,29,2,5,0,nan,nan,0.01
5/28/2024 11:44:54,1.16.3,FR5,0,4.19,nan,5,Left,Left,30,2,5,0,nan,nan,0.07
5/28/2024 11:44:55,1.16.3,FR5,0,4.20,1,5,Pellet,Left,30,2,6,0,0.25,81,nan
5/28/2024 11:45:08,1.16.3,FR5,0,4.18,nan,5,Left,Left,31,2,6,0,nan,nan,0.11
5/28/2024 11:45:10,1.16.3,FR5,0,4.19,nan,5,Left,Left,32,2,6,0,nan,nan,0.02
5/28/2024 11:45:12,1.16.3,FR5,0,4.19,nan,5,Left,Left,33,2,6,0,nan,nan,0.14
5/28/2024 11:45:13,1.16.3,FR5,0,4.18,nan,5,Left,Left,34,2,6,0,nan,nan,0.08
5/28/2024 11:45:14,1.16.3,FR5,0,4.18,nan,5,Left,Left,35,2,6,0,nan,nan,0.18
5/28/2024 11:45:16,1.16.3,FR5,0,4.19,1,5,Pellet,Left,35,2,7,0,1.39,21,nan
5/28/2024 11:45:20,1.16.3,FR5,0,4.19,nan,5,Left,Left,36,2,7,0,nan,nan,0.09
5/28/2024 11:45:21,1.16.3,FR5,0,4.19,nan,5,Left,Left,37,2,7,0,nan,nan,0.12
5/28/2024 11:45:23,1.16.3,FR5,0,4.18,nan,5,Left,Left,38,2,7,0,nan,nan,0.06
5/28/2024 11:45:24,1.16.3,FR5,0,4.20,nan,5,Left,Left,39,2,7,0,nan,nan,0.17
5/28/2024 11:45:25,1.16.3,FR5,0,4.19,nan,5,Left,Left,40,2,7,0,nan,nan,0.07
5/28/2024 11:45:29,1.16.3,FR5,0,4.18,1,5,Pellet,Left,40,2,8,0,3.98,13,nan
5/28/2024 11:45:37,1.16.3,FR5,0,4.19,nan,5,Left,Left,41,2,8,0,nan,nan,0.07
5/28/2024 11:45:38,1.16.3,FR5,0,4.20,nan,5,Left,Left,42,2,8,0,nan,nan,0.02
5/28/2024 11:45:40,1.16.3,FR5,0,4.20,nan,5,Left,Left,43,2,8,0,nan,nan,0.34
5/28/2024 11:45:41,1.16.3,FR5,0,4.20,nan,5,Left,Left,44,2,8,0,nan,nan,0.24
5/28/2024 11:45:45,1.16.3,FR5,0,4.20,nan,5,Left,Left,45,2,8,0,nan,nan,0.26
5/28/2024 11:45:48,1.16.3,FR5,0,4.19,1,5,Pellet,Left,45,2,9,0,2.08,19,nan
5/28/2024 11:45:51,1.16.3,FR5,0,4.20,nan,5,Left,Left,46,2,9,0,nan,nan,0.06
5/28/2024 11:45:55,1.16.3,FR5,0,4.18,nan,5,Left,Left,47,2,9,0,nan,nan,0.04
5/28/2024 11:45:56,1.16.3,FR5,0,4.19,nan,5,Left,Left,48,2,9,0,nan,nan,0.11
5/28/2024 11:45:58,1.16.3,FR5,0,4.20,nan,5,Left,Left,49,2,9,0,nan,nan,0.42
5/28/2024 11:45:59,1.16.3,FR5,0,4.19,nan,5,Left,Left,50,2,9,0,nan,nan,0.10
