MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/25/2024 11:31:44,1.16.3,FR1_R,0,4.18,nan,1,Left,Right,1,0,0,0,nan,nan,0.04
3/25/2024 11:31:57,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,1,0,0,nan,nan,0.00
3/25/2024 11:32:02,1.16.3,FR1_R,0,4.18,3,1,Pellet,Right,1,1,1,0,0.56,nan,nan
3/25/2024 11:32:07,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,2,1,0,nan,nan,0.06
3/25/2024 11:32:07,1.16.3,FR1_R,0,4.18,nan,1,LeftDuringDispense,Right,2,2,1,0,nan,nan,0.13
3/25/2024 11:32:07,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,2,2,2,0,0.12,5,nan
3/25/2024 11:32:13,1.16.3,FR1_R,0,4.18,nan,1,Left,Right,3,2,2,0,nan,nan,0.00
3/25/2024 11:32:15,1.16.3,FR1_R,0,4.18,nan,1,Left,Right,4,2,2,0,nan,nan,0.08
3/25/2024 11:32:20,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,4,3,2,0,nan,nan,0.14
3/25/2024 11:32:21,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,4,3,3,0,0.50,14,nan
3/25/2024 11:32:28,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,4,4,3,0,nan,nan,0.09
3/25/2024 11:32:29,1.16.3,FR1_R,0,4.18,nan,1,RightDuringDispense,Right,4,5,3,0,nan,nan,0.02
3/25/2024 11:32:33,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,4,5,4,0,1.13,12,nan
3/25/2024 11:32:48,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,4,6,4,0,nan,nan,0.02
3/25/2024 11:32:49,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,4,6,5,0,0.37,16,nan
3/25/2024 11:33:00,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,4,7,5,0,nan,nan,0.08
3/25/2024 11:33:06,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,4,7,6,0,3.16,17,nan
3/25/2024 11:33:09,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,4,8,6,0,nan,nan,0.07
3/25/2024 11:33:10,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,4,8,7,0,0.82,4,nan
3/25/2024 11:33:20,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,4,9,7,0,nan,nan,0.10
