MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/23/2024 11:45:23,1.16.3,FR5,0,4.19,nan,5,Right,Left,0,1,0,0,nan,nan,0.01
5/23/2024 11:45:38,1.16.3,FR5,0,4.20,nan,5,Right,Left,0,2,0,0,nan,nan,0.08
5/23/2024 11:45:42,1.16.3,FR5,0,4.19,nan,5,Left,Left,1,2,0,0,nan,nan,0.06
5/23/2024 11:45:54,1.16.3,FR5,0,4.19,nan,5,Right,Left,1,3,0,0,nan,nan,0.33
5/23/2024 11:45:57,1.16.3,FR5,0,4.19,nan,5,Right,Left,1,4,0,0,nan,nan,0.00
5/23/2024 11:45:58,1.16.3,FR5,0,4.18,nan,5,Right,Left,1,5,0,0,nan,nan,0.23
5/23/2024 11:46:11,1.16.3,FR5,0,4.19,nan,5,Left,Left,2,5,0,0,nan,nan,0.15
5/23/2024 11:46:14,1.16.3,FR5,0,4.19,nan,5,Left,Left,3,5,0,0,nan,nan,0.15
5/23/2024 11:46:16,1.16.3,FR5,0,4.19,nan,5,Left,Left,4,5,0,0,nan,nan,0.16
5/23/2024 11:46:33,1.16.3,FR5,0,4.19,nan,5,Left,Left,5,5,0,0,nan,nan,0.12
5/23/2024 11:46:35,1.16.3,FR5,0,4.19,1,5,Pellet,Left,5,5,1,0,1.20,nan,nan
5/23/2024 11:46:47,1.16.3,FR5,0,4.18,nan,5,Left,Left,6,5,1,0,nan,nan,0.15
5/23/2024 11:46:54,1.16.3,FR5,0,4.19,nan,5,Left,Left,7,5,1,0,nan,nan,0.22
5/23/2024 11:47:09,1.16.3,FR5,0,4.19,nan,5,Right,Left,7,6,1,0,nan,nan,0.03
5/23/2024 11:47:14,1.16.3,FR5,0,4.19,nan,5,Left,Left,8,6,1,0,nan,nan,0.37
5/23/2024 11:47:17,1.16.3,FR5,0,4.19,nan,5,Left,Left,9,6,1,0,nan,nan,0.18
5/23/2024 11:47:19,1.16.3,FR5,0,4.19,nan,5,Left,Left,10,6,1,0,nan,nan,0.22
5/23/2024 11:47:22,1.16.3,FR5,0,4.18,1,5,Pellet,Left,10,6,2,0,1.64,47,nan
5/23/2024 11:47:40,1.16.3,FR5,0,4.18,nan,5,Left,Left,11,6,2,0,nan,nan,0.07
5/23/2024 11:47:43,1.16.3,FR5,0,4.20,nan,5,Left,Left,12,6,2,0,nan,nan,0.18
5/23/2024 11:47:48,1.16.3,FR5,0,4.18,nan,5,Right,Left,12,7,2,0,nan,nan,0.13
5/23/2024 11:47:50,1.16.3,FR5,0,4.19,nan,5,Right,Left,12,8,2,0,nan,nan,0.08
5/23/2024 11:47:53,1.16.3,FR5,0,4.18,nan,5,Left,Left,13,8,2,0,nan,nan,0.02
5/23/2024 11:47:54,1.16.3,FR5,0,4.19,nan,5,Left,Left,14,8,2,0,nan,nan,0.06
5/23/2024 11:47:59,1.16.3,FR5,0,4.18,nan,5,Left,Left,15,8,2,0,nan,nan,0.12
5/23/2024 11:48:00,1.16.3,FR5,0,4.19,1,5,Pellet,Left,15,8,3,0,0.25,38,nan
5/23/2024 11:48:09,1.16.3,FR5,0,4.18,nan,5,Right,Left,15,9,3,0,nan,nan,0.06
5/23/2024 11:48:13,1.16.3,FR5,0,4.19,nan,5,Left,Left,16,9,3,0,nan,nan,0.34
5/23/2024 11:48:17,1.16.3,FR5,0,4.19,nan,5,Left,Left,17,9,3,0,nan,nan,0.03
5/23/2024 11:48:20,1.16.3,FR5,0,4.18,nan,5,Left,Left,18,9,3,0,nan,nan,0.05
5/23/2024 11:48:27,1.16.3,FR5,0,4.19,nan,5,Left,Left,19,9,3,0,nan,nan,0.06
5/23/2024 11:48:30,1.16.3,FR5,0,4.19,nan,5,Left,Left,20,9,3,0,nan,nan,0.07
5/23/2024 11:48:30,1.16.3,FR5,0,4.19,2,5,Pellet,Left,20,9,4,0,0.06,30,nan
5/23/2024 11:48:32,1.16.3,FR5,0,4.19,nan,5,Left,Left,21,9,4,0,nan,nan,0.03
5/23/2024 11:48:41,1.16.3,FR5,0,4.19,nan,5,Left,Left,22,9,4,0,nan,nan,0.05
5/23/2024 11:48:43,1.16.3,FR5,0,4.20,nan,5,Left,Left,23,9,4,0,nan,nan,0.08
5/23/2024 11:48:45,1.16.3,FR5,0,4.18,nan,5,Left,Left,24,9,4,0,nan,nan,0.14
5/23/2024 11:48:48,1.16.3,FR5,0,4.19,nan,5,Left,Left,25,9,4,0,nan,nan,0.13
5/23/2024 11:48:49,1.16.3,FR5,0,4.19,1,5,Pellet,Left,25,9,5,0,0.06,19,nan
