MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
6/7/2024 11:42:24,1.16.3,FR5,0,4.20,nan,5,Right,Left,0,1,0,0,nan,nan,0.27
6/7/2024 11:42:48,1.16.3,FR5,0,4.20,nan,5,Left,Left,1,1,0,0,nan,nan,1.30
6/7/2024 11:42:49,1.16.3,FR5,0,4.19,nan,5,Left,Left,2,1,0,0,nan,nan,0.83
6/7/2024 11:45:22,1.16.3,FR5,0,4.18,nan,5,Right,Left,2,2,0,0,nan,nan,0.29
6/7/2024 11:45:23,1.16.3,FR5,0,4.18,nan,5,Right,Left,2,3,0,0,nan,nan,0.04
6/7/2024 11:46:49,1.16.3,FR5,0,4.18,nan,5,Right,Left,2,4,0,0,nan,nan,0.31
6/7/2024 11:46:55,1.16.3,FR5,0,4.18,nan,5,Right,Left,2,5,0,0,nan,nan,0.08
6/7/2024 11:50:15,1.16.3,FR5,0,4.18,nan,5,Right,Left,2,6,0,0,nan,nan,0.10
6/7/2024 11:57:20,1.16.3,FR5,0,4.19,nan,5,Right,Left,2,7,0,0,nan,nan,0.41
6/7/2024 12:00:42,1.16.3,FR5,0,4.18,nan,5,Left,Left,3,7,0,0,nan,nan,0.23
6/7/2024 12:00:44,1.16.3,FR5,0,4.20,nan,5,Left,Left,4,7,0,0,nan,nan,0.06
6/7/2024 12:00:45,1.16.3,FR5,0,4.19,nan,5,Left,Left,5,7,0,0,nan,nan,0.11
6/7/2024 12:00:49,1.16.3,FR5,0,4.19,2,5,Pellet,Left,5,7,1,0,0.69,nan,nan
6/7/2024 12:00:59,1.16.3,FR5,0,4.18,nan,5,Left,Left,6,7,1,0,nan,nan,0.08
6/7/2024 12:01:05,1.16.3,FR5,0,4.19,nan,5,Left,Left,7,7,1,0,nan,nan,0.47
6/7/2024 12:01:12,1.16.3,FR5,0,4.19,nan,5,Left,Left,8,7,1,0,nan,nan,0.27
6/7/2024 12:01:21,1.16.3,FR5,0,4.19,nan,5,Left,Left,9,7,1,0,nan,nan,0.07
6/7/2024 12:01:22,1.16.3,FR5,0,4.18,nan,5,Left,Left,10,7,1,0,nan,nan,0.27
6/7/2024 12:01:23,1.16.3,FR5,0,4.19,1,5,Pellet,Left,10,7,2,0,0.25,34,nan
6/7/2024 12:01:34,1.16.3,FR5,0,4.19,nan,5,Left,Left,11,7,2,0,nan,nan,0.07
6/7/2024 12:01:36,1.16.3,FR5,0,4.18,nan,5,Left,Left,12,7,2,0,nan,nan,0.09
6/7/2024 12:01:38,1.16.3,FR5,0,4.18,nan,5,Left,Left,13,7,2,0,nan,nan,0.08
6/7/2024 12:01:39,1.16.3,FR5,0,4.18,nan,5,Left,Left,14,7,2,0,nan,nan,0.10
6/7/2024 12:01:41,1.16.3,FR5,0,4.18,nan,5,Left,Left,15,7,2,0,nan,nan,0.23
6/7/2024 12:01:42,1.16.3,FR5,0,4.18,1,5,Pellet,Left,15,7,3,0,0.25,18,nan
6/7/2024 12:01:52,1.16.3,FR5,0,4.19,nan,5,Right,Left,15,8,3,0,nan,nan,0.73
6/7/2024 12:01:56,1.16.3,FR5,0,4.19,nan,5,Right,Left,15,9,3,0,nan,nan,0.50
6/7/2024 12:01:57,1.16.3,FR5,0,4.19,nan,5,Right,Left,15,10,3,0,nan,nan,0.13
6/7/2024 12:02:20,1.16.3,FR5,0,4.18,nan,5,Right,Left,15,11,3,0,nan,nan,0.04
6/7/2024 12:02:21,1.16.3,FR5,0,4.18,nan,5,Right,Left,15,12,3,0,nan,nan,0.03
6/7/2024 12:07:51,1.16.3,FR5,0,4.18,nan,5,Left,Left,16,12,3,0,nan,nan,0.06
6/7/2024 12:07:52,1.16.3,FR5,0,4.18,nan,5,Left,Left,17,12,3,0,nan,nan,0.00
6/7/2024 12:11:55,1.16.3,FR5,0,4.18,nan,5,Right,Left,17,13,3,0,nan,nan,0.46
6/7/2024 12:14:05,1.16.3,FR5,0,4.19,nan,5,Left,Left,18,13,3,0,nan,nan,0.16
6/7/2024 12:14:06,1.16.3,FR5,0,4.19,nan,5,Left,Left,19,13,3,0,nan,nan,0.22
6/7/2024 12:17:11,1.16.3,FR5,0,4.18,nan,5,Left,Left,20,13,3,0,nan,nan,0.02
6/7/2024 12:17:15,1.16.3,FR5,0,4.19,1,5,Pellet,Left,20,13,4,0,2.90,934,nan
6/7/2024 12:17:39,1.16.3,FR5,0,4.19,nan,5,Left,Left,21,13,4,0,nan,nan,0.21
6/7/2024 12:17:41,1.16.3,FR5,0,4.18,nan,5,Left,Left,22,13,4,0,nan,nan,0.17
