MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/3/2024 11:33:51,1.16.3,FR1,0,4.17,nan,1,Right,Left,0,1,0,0,nan,nan,0.13
5/3/2024 11:34:52,1.16.3,FR1,0,4.18,nan,1,Left,Left,1,1,0,0,nan,nan,0.00
5/3/2024 11:34:53,1.16.3,FR1,0,4.18,1,1,Pellet,Left,1,1,1,0,0.56,nan,nan
5/3/2024 11:35:09,1.16.3,FR1,0,4.17,nan,1,Right,Left,1,2,1,0,nan,nan,0.09
5/3/2024 11:35:10,1.16.3,FR1,0,4.18,nan,1,Left,Left,2,2,1,0,nan,nan,0.09
5/3/2024 11:35:15,1.16.3,FR1,0,4.18,2,1,Pellet,Left,2,2,2,0,2.21,22,nan
5/3/2024 11:35:20,1.16.3,FR1,0,4.17,nan,1,Left,Left,3,2,2,0,nan,nan,0.09
5/3/2024 11:35:21,1.16.3,FR1,0,4.17,1,1,Pellet,Left,3,2,3,0,0.25,6,nan
5/3/2024 11:35:29,1.16.3,FR1,0,4.17,nan,1,Left,Left,4,2,3,0,nan,nan,0.02
5/3/2024 11:35:32,1.16.3,FR1,0,4.17,nan,1,LeftDuringDispense,Left,5,2,3,0,nan,nan,0.13
5/3/2024 11:35:34,1.16.3,FR1,0,4.18,nan,1,LeftDuringDispense,Left,6,2,3,0,nan,nan,0.08
5/3/2024 11:35:38,1.16.3,FR1,0,4.18,nan,1,RightWithPellet,Left,6,3,3,0,nan,nan,0.04
5/3/2024 11:35:38,1.16.3,FR1,0,4.17,4,1,Pellet,Left,6,3,4,0,0.87,17,nan
5/3/2024 11:35:41,1.16.3,FR1,0,4.18,nan,1,Left,Left,7,3,4,0,nan,nan,0.04
5/3/2024 11:35:46,1.16.3,FR1,0,4.18,nan,1,LeftDuringDispense,Left,8,3,4,0,nan,nan,0.03
5/3/2024 11:35:49,1.16.3,FR1,0,4.17,nan,1,LeftDuringDispense,Left,9,3,4,0,nan,nan,0.19
5/3/2024 11:35:56,1.16.3,FR1,0,4.18,6,1,Pellet,Left,9,3,5,0,2.97,18,nan
5/3/2024 11:35:59,1.16.3,FR1,0,4.17,nan,1,Right,Left,9,4,5,0,nan,nan,0.14
5/3/2024 11:36:02,1.16.3,FR1,0,4.18,nan,1,Right,Left,9,5,5,0,nan,nan,0.40
5/3/2024 11:36:06,1.16.3,FR1,0,4.17,nan,1,Left,Left,10,5,5,0,nan,nan,0.04
5/3/2024 11:36:08,1.16.3,FR1,0,4.17,2,1,Pellet,Left,10,5,6,0,0.56,12,nan
5/3/2024 11:36:28,1.16.3,FR1,0,4.17,nan,1,Left,Left,11,5,6,0,nan,nan,0.01
5/3/2024 11:36:30,1.16.3,FR1,0,4.18,2,1,Pellet,Left,11,5,7,0,1.26,22,nan
5/3/2024 11:36:50,1.16.3,FR1,0,4.18,nan,1,Right,Left,11,6,7,0,nan,nan,0.14
5/3/2024 11:36:54,1.16.3,FR1,0,4.17,nan,1,Right,Left,11,7,7,0,nan,nan,0.12
5/3/2024 11:36:56,1.16.3,FR1,0,4.18,nan,1,Left,Left,12,7,7,0,nan,nan,0.05
5/3/2024 11:36:57,1.16.3,FR1,0,4.18,1,1,Pellet,Left,12,7,8,0,0.50,27,nan
5/3/2024 11:37:07,1.16.3,FR1,0,4.18,nan,1,Right,Left,12,8,8,0,nan,nan,0.11
5/3/2024 11:37:16,1.16.3,FR1,0,4.18,nan,1,Right,Left,12,9,8,0,nan,nan,0.12
5/3/2024 11:37:19,1.16.3,FR1,0,4.17,nan,1,Right,Left,12,10,8,0,nan,nan,0.06
5/3/2024 11:37:23,1.16.3,FR1,0,4.17,nan,1,Left,Left,13,10,8,0,nan,nan,0.12
5/3/2024 11:37:27,1.16.3,FR1,0,4.17,2,1,Pellet,Left,13,10,9,0,1.13,30,nan
5/3/2024 11:37:37,1.16.3,FR1,0,4.18,nan,1,Left,Left,14,10,9,0,nan,nan,0.01
5/3/2024 11:37:38,1.16.3,FR1,0,4.18,1,1,Pellet,Left,14,10,10,0,0.25,11,nan
5/3/2024 11:37:41,1.16.3,FR1,0,4.17,nan,1,Right,Left,14,11,10,0,nan,nan,0.06
5/3/2024 11:37:49,1.16.3,FR1,0,4.17,nan,1,Right,Left,14,12,10,0,nan,nan,0.04
5/3/2024 11:37:52,1.16.3,FR1,0,4.18,nan,1,Left,Left,15,12,10,0,nan,nan,0.04
5/3/2024 11:37:53,1.16.3,FR1,0,4.18,1,1,Pellet,Left,15,12,11,0,0.12,15,nan
5/3/2024 11:38:04,1.16.3,FR1,0,4.18,nan,1,Right,Left,15,13,11,0,nan,nan,0.12
5/3/2024 11:38:11,1.16.3,FR1,0,4.17,nan,1,Left,Left,16,13,11,0,nan,nan,0.03
5/3/2024 11:38:17,1.16.3,FR1,0,4.17,3,1,Pellet,Left,16,13,12,0,1.39,24,nan
