MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/4/2024 11:32:42,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,0,1,0,0,nan,nan,0.19
4/4/2024 11:32:43,1.16.3,FR1_R,0,4.19,nan,1,RightDuringDispense,Right,0,2,0,0,nan,nan,0.06
4/4/2024 11:32:43,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,0,2,1,0,0.25,nan,nan
4/4/2024 11:32:46,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,0,3,1,0,nan,nan,0.12
4/4/2024 11:32:50,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,0,3,2,0,3.03,7,nan
4/4/2024 11:33:01,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,0,4,2,0,nan,nan,0.04
4/4/2024 11:33:03,1.16.3,FR1_R,0,4.19,2,1,Pellet,Right,0,4,3,0,0.94,13,nan
4/4/2024 11:33:06,1.16.3,FR1_R,0,4.19,nan,1,Left,Right,1,4,3,0,nan,nan,0.08
4/4/2024 11:33:12,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,5,3,0,nan,nan,0.11
4/4/2024 11:33:13,1.16.3,FR1_R,0,4.19,2,1,Pellet,Right,1,5,4,0,0.44,10,nan
4/4/2024 11:33:16,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,6,4,0,nan,nan,0.14
4/4/2024 11:33:21,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,1,6,5,0,4.36,8,nan
4/4/2024 11:33:27,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,7,5,0,nan,nan,0.17
4/4/2024 11:33:28,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,1,7,6,0,0.37,7,nan
4/4/2024 11:33:34,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,1,8,6,0,nan,nan,0.07
4/4/2024 11:33:35,1.16.3,FR1_R,0,4.19,nan,1,RightDuringDispense,Right,1,9,6,0,nan,nan,0.02
4/4/2024 11:33:38,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,1,9,7,0,0.63,10,nan
4/4/2024 11:33:48,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,10,7,0,nan,nan,0.17
4/4/2024 11:33:52,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,1,10,8,0,3.41,14,nan
4/4/2024 11:33:56,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,11,8,0,nan,nan,0.13
4/4/2024 11:33:58,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,1,11,9,0,0.37,6,nan
4/4/2024 11:34:18,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,12,9,0,nan,nan,0.03
4/4/2024 11:34:19,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,1,12,10,0,0.37,21,nan
4/4/2024 11:34:24,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,13,10,0,nan,nan,0.02
4/4/2024 11:34:26,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,1,13,11,0,0.88,7,nan
4/4/2024 11:34:39,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,14,11,0,nan,nan,0.22
4/4/2024 11:34:42,1.16.3,FR1_R,0,4.19,2,1,Pellet,Right,1,14,12,0,2.21,16,nan
4/4/2024 11:34:46,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,15,12,0,nan,nan,0.03
4/4/2024 11:34:47,1.16.3,FR1_R,0,4.19,nan,1,RightDuringDispense,Right,1,16,12,0,nan,nan,0.05
4/4/2024 11:34:50,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,1,16,13,0,0.44,8,nan
4/4/2024 11:34:57,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,1,17,13,0,nan,nan,0.07
4/4/2024 11:34:59,1.16.3,FR1_R,0,4.20,1,1,Pellet,Right,1,17,14,0,1.13,9,nan
4/4/2024 11:35:01,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,1,18,14,0,nan,nan,0.08
4/4/2024 11:35:05,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,1,18,15,0,0.56,6,nan
4/4/2024 11:35:08,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,19,15,0,nan,nan,0.04
4/4/2024 11:35:09,1.16.3,FR1_R,0,4.18,nan,1,LeftWithPellet,Right,2,19,15,0,nan,nan,0.01
4/4/2024 11:35:10,1.16.3,FR1_R,0,4.19,nan,1,LeftWithPellet,Right,3,19,15,0,nan,nan,0.13
4/4/2024 11:35:10,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,3,19,16,0,0.79,5,nan
4/4/2024 11:35:11,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,3,20,16,0,nan,nan,0.15
4/4/2024 11:35:14,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,3,20,17,0,1.89,4,nan
4/4/2024 11:35:38,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,3,21,17,0,nan,nan,0.19
4/4/2024 11:35:39,1.16.3,FR1_R,0,4.20,1,1,Pellet,Right,3,21,18,0,0.56,25,nan
4/4/2024 11:35:55,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,3,22,18,0,nan,nan,0.09
4/4/2024 11:35:56,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,3,22,19,0,0.44,17,nan
4/4/2024 11:36:04,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,3,23,19,0,nan,nan,0.04
4/4/2024 11:36:08,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,3,23,20,0,3.60,12,nan
4/4/2024 11:36:10,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,3,24,20,0,nan,nan,0.07
4/4/2024 11:36:12,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,3,24,21,0,0.44,4,nan
4/4/2024 11:36:27,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,3,25,21,0,nan,nan,0.16
4/4/2024 11:36:29,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,3,25,22,0,1.19,17,nan
4/4/2024 11:36:35,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,3,26,22,0,nan,nan,0.11
4/4/2024 11:36:36,1.16.3,FR1_R,0,4.18,nan,1,RightDuringDispense,Right,3,27,22,0,nan,nan,0.04
4/4/2024 11:36:36,1.16.3,FR1_R,0,4.18,nan,1,LeftDuringDispense,Right,4,27,22,0,nan,nan,0.11
4/4/2024 11:36:39,1.16.3,FR1_R,0,4.19,nan,1,RightDuringDispense,Right,4,28,22,0,nan,nan,0.03
4/4/2024 11:36:40,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,4,28,23,0,0.88,11,nan
4/4/2024 11:36:42,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,4,29,23,0,nan,nan,0.12
4/4/2024 11:36:44,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,4,29,24,0,0.82,4,nan
4/4/2024 11:36:46,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,4,30,24,0,nan,nan,0.05
