MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/27/2024 11:32:31,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,0,1,0,0,nan,nan,0.16
3/27/2024 11:32:32,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,0,1,1,0,0.56,nan,nan
3/27/2024 11:32:53,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,0,2,1,0,nan,nan,0.21
3/27/2024 11:32:56,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,0,2,2,0,2.27,24,nan
3/27/2024 11:32:58,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,0,3,2,0,nan,nan,0.11
3/27/2024 11:33:00,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,0,3,3,0,0.82,4,nan
3/27/2024 11:33:08,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,0,4,3,0,nan,nan,0.18
3/27/2024 11:33:09,1.16.3,FR1_R,0,4.19,2,1,Pellet,Right,0,4,4,0,0.25,9,nan
3/27/2024 11:33:21,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,0,5,4,0,nan,nan,0.11
3/27/2024 11:33:22,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,0,5,5,0,0.37,13,nan
3/27/2024 11:33:31,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,0,6,5,0,nan,nan,0.12
3/27/2024 11:33:31,1.16.3,FR1_R,0,4.18,nan,1,LeftDuringDispense,Right,1,6,5,0,nan,nan,0.05
3/27/2024 11:33:37,1.16.3,FR1_R,0,4.20,2,1,Pellet,Right,1,6,6,0,2.72,15,nan
3/27/2024 11:33:38,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,1,7,6,0,nan,nan,0.16
3/27/2024 11:33:40,1.16.3,FR1_R,0,4.20,2,1,Pellet,Right,1,7,7,0,0.63,3,nan
3/27/2024 11:33:46,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,8,7,0,nan,nan,0.03
3/27/2024 11:33:47,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,1,8,8,0,0.63,7,nan
3/27/2024 11:34:00,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,9,8,0,nan,nan,0.06
3/27/2024 11:34:02,1.16.3,FR1_R,0,4.19,1,1,Pellet,Right,1,9,9,0,1.45,15,nan
3/27/2024 11:34:08,1.16.3,FR1_R,0,4.19,nan,1,Right,Right,1,10,9,0,nan,nan,0.06
3/27/2024 11:34:13,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,1,10,10,0,4.17,11,nan
3/27/2024 11:34:20,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,1,11,10,0,nan,nan,0.06
