MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/31/2024 11:40:26,1.16.3,FR5,0,4.18,nan,5,Left,Left,1,0,0,0,nan,nan,0.05
5/31/2024 11:40:46,1.16.3,FR5,0,4.19,nan,5,Left,Left,2,0,0,0,nan,nan,0.60
5/31/2024 11:40:56,1.16.3,FR5,0,4.19,nan,5,Left,Left,3,0,0,0,nan,nan,0.02
5/31/2024 11:40:57,1.16.3,FR5,0,4.19,nan,5,Left,Left,4,0,0,0,nan,nan,0.06
5/31/2024 11:40:59,1.16.3,FR5,0,4.19,nan,5,Left,Left,5,0,0,0,nan,nan,0.08
5/31/2024 11:41:00,1.16.3,FR5,0,4.18,1,5,Pellet,Left,5,0,1,0,0.63,nan,nan
5/31/2024 11:41:08,1.16.3,FR5,0,4.19,nan,5,Left,Left,6,0,1,0,nan,nan,0.08
5/31/2024 11:41:16,1.16.3,FR5,0,4.18,nan,5,Left,Left,7,0,1,0,nan,nan,0.02
5/31/2024 11:41:41,1.16.3,FR5,0,4.18,nan,5,Left,Left,8,0,1,0,nan,nan,0.15
5/31/2024 11:41:43,1.16.3,FR5,0,4.19,nan,5,Left,Left,9,0,1,0,nan,nan,0.04
5/31/2024 11:41:44,1.16.3,FR5,0,4.19,nan,5,Left,Left,10,0,1,0,nan,nan,0.48
5/31/2024 11:41:45,1.16.3,FR5,0,4.19,1,5,Pellet,Left,10,0,2,0,0.25,45,nan
5/31/2024 11:42:01,1.16.3,FR5,0,4.19,nan,5,Right,Left,10,1,2,0,nan,nan,0.03
5/31/2024 11:42:25,1.16.3,FR5,0,4.18,nan,5,Left,Left,11,1,2,0,nan,nan,0.11
5/31/2024 11:42:25,1.16.3,FR5,0,4.19,nan,5,Left,Left,12,1,2,0,nan,nan,0.18
5/31/2024 11:42:26,1.16.3,FR5,0,4.20,nan,5,Left,Left,13,1,2,0,nan,nan,0.13
5/31/2024 11:42:28,1.16.3,FR5,0,4.18,nan,5,Left,Left,14,1,2,0,nan,nan,0.12
