MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/23/2024 11:38:36,1.16.3,FR1,0,4.17,nan,1,Left,Left,1,0,0,0,nan,nan,0.33
4/23/2024 11:38:38,1.16.3,FR1,0,4.18,1,1,Pellet,Left,1,0,1,0,1.32,nan,nan
4/23/2024 11:38:43,1.16.3,FR1,0,4.17,nan,1,Left,Left,2,0,1,0,nan,nan,0.15
4/23/2024 11:38:44,1.16.3,FR1,0,4.17,1,1,Pellet,Left,2,0,2,0,0.75,6,nan
4/23/2024 11:38:51,1.16.3,FR1,0,4.17,nan,1,Right,Left,2,1,2,0,nan,nan,0.12
4/23/2024 11:38:52,1.16.3,FR1,0,4.17,nan,1,Left,Left,3,1,2,0,nan,nan,0.19
4/23/2024 11:38:54,1.16.3,FR1,0,4.17,1,1,Pellet,Left,3,1,3,0,1.45,10,nan
4/23/2024 11:39:06,1.16.3,FR1,0,4.17,nan,1,Left,Left,4,1,3,0,nan,nan,0.06
4/23/2024 11:39:07,1.16.3,FR1,0,4.17,1,1,Pellet,Left,4,1,4,0,1.13,13,nan
4/23/2024 11:39:11,1.16.3,FR1,0,4.17,nan,1,Left,Left,5,1,4,0,nan,nan,0.08
4/23/2024 11:39:13,1.16.3,FR1,0,4.18,1,1,Pellet,Left,5,1,5,0,1.26,6,nan
4/23/2024 11:39:16,1.16.3,FR1,0,4.17,nan,1,Left,Left,6,1,5,0,nan,nan,0.06
4/23/2024 11:39:17,1.16.3,FR1,0,4.17,1,1,Pellet,Left,6,1,6,0,0.25,4,nan
4/23/2024 11:39:23,1.16.3,FR1,0,4.17,nan,1,Left,Left,7,1,6,0,nan,nan,0.09
4/23/2024 11:39:24,1.16.3,FR1,0,4.18,2,1,Pellet,Left,7,1,7,0,0.31,7,nan
4/23/2024 11:39:27,1.16.3,FR1,0,4.17,nan,1,Right,Left,7,2,7,0,nan,nan,0.12
4/23/2024 11:39:31,1.16.3,FR1,0,4.17,nan,1,Left,Left,8,2,7,0,nan,nan,0.06
4/23/2024 11:39:32,1.16.3,FR1,0,4.18,2,1,Pellet,Left,8,2,8,0,0.06,8,nan
4/23/2024 11:39:35,1.16.3,FR1,0,4.18,nan,1,Left,Left,9,2,8,0,nan,nan,0.04
4/23/2024 11:39:36,1.16.3,FR1,0,4.17,1,1,Pellet,Left,9,2,9,0,0.31,4,nan
4/23/2024 11:39:41,1.16.3,FR1,0,4.17,nan,1,Left,Left,10,2,9,0,nan,nan,0.04
4/23/2024 11:39:41,1.16.3,FR1,0,4.17,1,1,Pellet,Left,10,2,10,0,0.06,5,nan
4/23/2024 11:39:46,1.16.3,FR1,0,4.17,nan,1,Left,Left,11,2,10,0,nan,nan,0.03
4/23/2024 11:39:49,1.16.3,FR1,0,4.17,1,1,Pellet,Left,11,2,11,0,2.34,8,nan
4/23/2024 11:39:56,1.16.3,FR1,0,4.17,nan,1,Left,Left,12,2,11,0,nan,nan,0.07
4/23/2024 11:39:57,1.16.3,FR1,0,4.18,1,1,Pellet,Left,12,2,12,0,0.44,8,nan
4/23/2024 11:39:58,1.16.3,FR1,0,4.18,nan,1,Left,Left,13,2,12,0,nan,nan,0.02
4/23/2024 11:40:00,1.16.3,FR1,0,4.18,1,1,Pellet,Left,13,2,13,0,0.75,3,nan
4/23/2024 11:40:08,1.16.3,FR1,0,4.18,nan,1,Left,Left,14,2,13,0,nan,nan,0.11
4/23/2024 11:40:09,1.16.3,FR1,0,4.17,1,1,Pellet,Left,14,2,14,0,0.56,9,nan
4/23/2024 11:40:19,1.16.3,FR1,0,4.18,nan,1,Left,Left,15,2,14,0,nan,nan,0.10
4/23/2024 11:40:20,1.16.3,FR1,0,4.17,nan,1,LeftWithPellet,Left,16,2,14,0,nan,nan,0.06
4/23/2024 11:40:21,1.16.3,FR1,0,4.17,1,1,Pellet,Left,16,2,15,0,1.10,12,nan
4/23/2024 11:40:24,1.16.3,FR1,0,4.18,nan,1,Left,Left,17,2,15,0,nan,nan,0.09
4/23/2024 11:40:25,1.16.3,FR1,0,4.18,1,1,Pellet,Left,17,2,16,0,0.37,4,nan
4/23/2024 11:40:32,1.16.3,FR1,0,4.18,nan,1,Left,Left,18,2,16,0,nan,nan,0.11
4/23/2024 11:40:34,1.16.3,FR1,0,4.17,1,1,Pellet,Left,18,2,17,0,0.63,9,nan
4/23/2024 11:40:38,1.16.3,FR1,0,4.18,nan,1,Left,Left,19,2,17,0,nan,nan,0.24
4/23/2024 11:40:40,1.16.3,FR1,0,4.17,1,1,Pellet,Left,19,2,18,0,0.44,5,nan
4/23/2024 11:40:43,1.16.3,FR1,0,4.17,nan,1,Left,Left,20,2,18,0,nan,nan,0.14
4/23/2024 11:40:49,1.16.3,FR1,0,4.18,1,1,Pellet,Left,20,2,19,0,5.26,10,nan
4/23/2024 11:40:55,1.16.3,FR1,0,4.17,nan,1,Left,Left,21,2,19,0,nan,nan,0.14
4/23/2024 11:40:57,1.16.3,FR1,0,4.17,1,1,Pellet,Left,21,2,20,0,0.69,8,nan
4/23/2024 11:41:00,1.16.3,FR1,0,4.17,nan,1,Right,Left,21,3,20,0,nan,nan,0.09
4/23/2024 11:41:01,1.16.3,FR1,0,4.18,nan,1,Left,Left,22,3,20,0,nan,nan,0.13
4/23/2024 11:41:07,1.16.3,FR1,0,4.17,2,1,Pellet,Left,22,3,21,0,2.59,10,nan
4/23/2024 11:41:09,1.16.3,FR1,0,4.18,nan,1,Right,Left,22,4,21,0,nan,nan,0.01
4/23/2024 11:41:10,1.16.3,FR1,0,4.17,nan,1,Left,Left,23,4,21,0,nan,nan,0.02
4/23/2024 11:41:12,1.16.3,FR1,0,4.17,1,1,Pellet,Left,23,4,22,0,1.01,5,nan
4/23/2024 11:41:15,1.16.3,FR1,0,4.17,nan,1,Left,Left,24,4,22,0,nan,nan,0.28
4/23/2024 11:41:17,1.16.3,FR1,0,4.17,1,1,Pellet,Left,24,4,23,0,2.15,5,nan
4/23/2024 11:41:25,1.16.3,FR1,0,4.17,nan,1,Left,Left,25,4,23,0,nan,nan,0.16
4/23/2024 11:41:26,1.16.3,FR1,0,4.18,1,1,Pellet,Left,25,4,24,0,0.31,9,nan
4/23/2024 11:41:33,1.16.3,FR1,0,4.17,nan,1,Right,Left,25,5,24,0,nan,nan,0.11
4/23/2024 11:41:36,1.16.3,FR1,0,4.18,nan,1,Left,Left,26,5,24,0,nan,nan,0.04
4/23/2024 11:41:43,1.16.3,FR1,0,4.18,1,1,Pellet,Left,26,5,25,0,5.95,17,nan
4/23/2024 11:41:46,1.16.3,FR1,0,4.17,nan,1,Left,Left,27,5,25,0,nan,nan,0.05
4/23/2024 11:41:47,1.16.3,FR1,0,4.18,1,1,Pellet,Left,27,5,26,0,0.31,4,nan
4/23/2024 11:41:57,1.16.3,FR1,0,4.17,nan,1,Right,Left,27,6,26,0,nan,nan,0.02
4/23/2024 11:42:00,1.16.3,FR1,0,4.17,nan,1,Left,Left,28,6,26,0,nan,nan,0.12
4/23/2024 11:42:02,1.16.3,FR1,0,4.18,1,1,Pellet,Left,28,6,27,0,0.69,15,nan
4/23/2024 11:42:04,1.16.3,FR1,0,4.17,nan,1,Right,Left,28,7,27,0,nan,nan,0.11
4/23/2024 11:42:05,1.16.3,FR1,0,4.17,nan,1,Left,Left,29,7,27,0,nan,nan,0.05
4/23/2024 11:42:07,1.16.3,FR1,0,4.17,1,1,Pellet,Left,29,7,28,0,0.69,5,nan
4/23/2024 11:42:11,1.16.3,FR1,0,4.18,nan,1,Right,Left,29,8,28,0,nan,nan,0.05
4/23/2024 11:42:14,1.16.3,FR1,0,4.18,nan,1,Right,Left,29,9,28,0,nan,nan,0.15
4/23/2024 11:42:16,1.16.3,FR1,0,4.17,nan,1,Left,Left,30,9,28,0,nan,nan,0.02
4/23/2024 11:42:17,1.16.3,FR1,0,4.17,1,1,Pellet,Left,30,9,29,0,0.50,10,nan
4/23/2024 11:42:20,1.16.3,FR1,0,4.18,nan,1,Left,Left,31,9,29,0,nan,nan,0.01
4/23/2024 11:42:21,1.16.3,FR1,0,4.17,2,1,Pellet,Left,31,9,30,0,0.19,4,nan
4/23/2024 11:42:25,1.16.3,FR1,0,4.17,nan,1,Left,Left,32,9,30,0,nan,nan,0.04
4/23/2024 11:42:26,1.16.3,FR1,0,4.17,nan,1,RightDuringDispense,Left,32,10,30,0,nan,nan,0.22
4/23/2024 11:42:31,1.16.3,FR1,0,4.18,2,1,Pellet,Left,32,10,31,0,1.96,10,nan
4/23/2024 11:42:33,1.16.3,FR1,0,4.18,nan,1,Right,Left,32,11,31,0,nan,nan,0.04
4/23/2024 11:42:37,1.16.3,FR1,0,4.18,nan,1,Left,Left,33,11,31,0,nan,nan,0.06
4/23/2024 11:42:41,1.16.3,FR1,0,4.18,2,1,Pellet,Left,33,11,32,0,0.94,10,nan
4/23/2024 11:42:49,1.16.3,FR1,0,4.17,nan,1,Right,Left,33,12,32,0,nan,nan,0.18
4/23/2024 11:42:50,1.16.3,FR1,0,4.17,nan,1,Left,Left,34,12,32,0,nan,nan,0.16
4/23/2024 11:42:52,1.16.3,FR1,0,4.18,1,1,Pellet,Left,34,12,33,0,1.39,11,nan
4/23/2024 11:43:09,1.16.3,FR1,0,4.17,nan,1,Left,Left,35,12,33,0,nan,nan,0.17
4/23/2024 11:43:10,1.16.3,FR1,0,4.17,1,1,Pellet,Left,35,12,34,0,0.94,18,nan
4/23/2024 11:43:17,1.16.3,FR1,0,4.17,nan,1,Left,Left,36,12,34,0,nan,nan,0.03
4/23/2024 11:43:19,1.16.3,FR1,0,4.17,1,1,Pellet,Left,36,12,35,0,1.51,9,nan
4/23/2024 11:43:30,1.16.3,FR1,0,4.17,nan,1,Right,Left,36,13,35,0,nan,nan,0.21
4/23/2024 11:43:34,1.16.3,FR1,0,4.17,nan,1,Left,Left,37,13,35,0,nan,nan,0.01
4/23/2024 11:43:35,1.16.3,FR1,0,4.17,1,1,Pellet,Left,37,13,36,0,0.44,16,nan
4/23/2024 11:43:38,1.16.3,FR1,0,4.18,nan,1,Right,Left,37,14,36,0,nan,nan,0.23
4/23/2024 11:43:41,1.16.3,FR1,0,4.17,nan,1,Left,Left,38,14,36,0,nan,nan,0.07
4/23/2024 11:43:42,1.16.3,FR1,0,4.17,1,1,Pellet,Left,38,14,37,0,0.69,7,nan
4/23/2024 11:43:46,1.16.3,FR1,0,4.17,nan,1,Right,Left,38,15,37,0,nan,nan,0.19
4/23/2024 11:43:49,1.16.3,FR1,0,4.18,nan,1,Right,Left,38,16,37,0,nan,nan,0.06
4/23/2024 11:43:51,1.16.3,FR1,0,4.17,nan,1,Left,Left,39,16,37,0,nan,nan,0.02
4/23/2024 11:43:54,1.16.3,FR1,0,4.17,2,1,Pellet,Left,39,16,38,0,0.37,12,nan
4/23/2024 11:43:59,1.16.3,FR1,0,4.17,nan,1,Left,Left,40,16,38,0,nan,nan,0.16
4/23/2024 11:44:00,1.16.3,FR1,0,4.17,1,1,Pellet,Left,40,16,39,0,0.37,6,nan
4/23/2024 11:44:06,1.16.3,FR1,0,4.17,nan,1,Left,Left,41,16,39,0,nan,nan,0.17
4/23/2024 11:44:09,1.16.3,FR1,0,4.18,1,1,Pellet,Left,41,16,40,0,2.78,9,nan
4/23/2024 11:44:15,1.16.3,FR1,0,4.17,nan,1,Right,Left,41,17,40,0,nan,nan,0.13
4/23/2024 11:44:27,1.16.3,FR1,0,4.17,nan,1,Left,Left,42,17,40,0,nan,nan,0.07
4/23/2024 11:44:30,1.16.3,FR1,0,4.17,1,1,Pellet,Left,42,17,41,0,2.15,21,nan
4/23/2024 11:44:47,1.16.3,FR1,0,4.18,nan,1,Right,Left,42,18,41,0,nan,nan,0.19
4/23/2024 11:44:51,1.16.3,FR1,0,4.17,nan,1,Right,Left,42,19,41,0,nan,nan,0.11
4/23/2024 11:44:53,1.16.3,FR1,0,4.18,nan,1,Left,Left,43,19,41,0,nan,nan,0.13
4/23/2024 11:44:56,1.16.3,FR1,0,4.17,1,1,Pellet,Left,43,19,42,0,1.45,26,nan
4/23/2024 11:45:14,1.16.3,FR1,0,4.17,nan,1,Left,Left,44,19,42,0,nan,nan,0.18
4/23/2024 11:45:15,1.16.3,FR1,0,4.16,1,1,Pellet,Left,44,19,43,0,0.37,19,nan
4/23/2024 11:45:18,1.16.3,FR1,0,4.17,nan,1,Right,Left,44,20,43,0,nan,nan,0.10
4/23/2024 11:45:22,1.16.3,FR1,0,4.18,nan,1,Right,Left,44,21,43,0,nan,nan,0.02
