Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
1377294;15-03-2024;00:00:21;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377295;15-03-2024;00:00:21;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377296;15-03-2024;00:00:21;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377297;15-03-2024;00:00:22;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377298;15-03-2024;00:00:22;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377299;15-03-2024;00:00:22;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377300;15-03-2024;00:00:22;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377301;15-03-2024;00:00:22;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377302;15-03-2024;00:00:23;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377303;15-03-2024;00:00:23;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377304;15-03-2024;00:00:23;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377305;15-03-2024;00:00:23;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377306;15-03-2024;00:00:23;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377307;15-03-2024;00:00:23;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377308;15-03-2024;00:00:24;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377309;15-03-2024;00:00:24;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377310;15-03-2024;00:00:25;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377311;15-03-2024;00:00:26;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377312;15-03-2024;00:00:26;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377313;15-03-2024;00:00:26;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377314;15-03-2024;00:00:26;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377315;15-03-2024;00:00:26;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377316;15-03-2024;00:00:26;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377317;15-03-2024;00:00:27;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377318;15-03-2024;00:00:27;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377319;15-03-2024;00:00:27;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377320;15-03-2024;00:00:27;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377321;15-03-2024;00:00:27;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377322;15-03-2024;00:00:27;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377323;15-03-2024;00:00:29;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377324;15-03-2024;00:00:30;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377325;15-03-2024;00:00:30;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377326;15-03-2024;00:00:31;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377327;15-03-2024;00:00:33;4;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377328;15-03-2024;00:00:33;4;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377329;15-03-2024;00:00:46;2;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377330;15-03-2024;00:00:46;2;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377331;15-03-2024;00:00:46;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377332;15-03-2024;00:00:47;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377333;15-03-2024;00:00:47;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377334;15-03-2024;00:01:20;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377335;15-03-2024;00:01:20;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377336;15-03-2024;00:01:20;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377337;15-03-2024;00:01:20;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377338;15-03-2024;00:01:20;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377339;15-03-2024;00:01:21;2;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377340;15-03-2024;00:01:59;10;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377341;15-03-2024;00:01:59;5;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377342;15-03-2024;00:02:02;2;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377343;15-03-2024;00:02:02;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377344;15-03-2024;00:02:06;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377345;15-03-2024;00:02:06;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377346;15-03-2024;00:02:06;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377347;15-03-2024;00:02:07;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377348;15-03-2024;00:02:07;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377349;15-03-2024;00:02:07;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377350;15-03-2024;00:02:07;7;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377351;15-03-2024;00:02:07;2;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377352;15-03-2024;00:02:10;4;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377353;15-03-2024;00:02:10;4;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377354;15-03-2024;00:02:12;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377355;15-03-2024;00:02:12;9;-;Trovan Unique;0007A02701;-;00000000;00000000;-;""
1377356;15-03-2024;00:02:41;8;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
1377357;15-03-2024;00:02:41;8;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
1377358;15-03-2024;00:02:41;8;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
1377359;15-03-2024;00:02:41;8;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
1377360;15-03-2024;00:02:41;8;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
1377361;15-03-2024;00:02:41;8;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
1377362;15-03-2024;00:02:41;8;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
1377363;15-03-2024;00:02:42;8;-;Trovan Unique;00079FEEA8;-;00000000;00000000;-;""
