Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0,0.0,0.0
1,0.0,0.0,0,0.0,0.0
2,0.0,0.0,0,0.0,0.0
3,0.0,0.0,0,60.0,0.0
4,0.0,0.0,0,0.0,0.0
5,0.0,58.7,0,0.0,1.3
6,0.0,24.966666666666665,0,20.8,0.23333333333333334
7,0.0,0.0,0,0.0,0.0
8,0.0,0.0,0,0.0,0.0
9,0.0,0.0,0,0.0,60.0
10,0.0,59.03333333333333,0,0.0,0.9666666666666667
11,40.2,1.55,0,3.783333333333333,1.7
12,0.7833333333333333,0.2833333333333333,0,38.35,11.25
13,7.8,15.5,0,2.8833333333333333,3.2
14,0.0,0.0,0,60.0,0.0
15,0.0,13.65,0,37.18333333333333,0.6166666666666667
16,16.383333333333333,6.116666666666666,0,1.3166666666666667,3.033333333333333
17,0.0,0.9833333333333333,0,5.983333333333333,3.2333333333333334
18,0.0,0.0,0,0.0,0.0
19,0.0,0.0,0,60.0,0.0
20,0.0,0.0,0,0.0,0.0
21,28.5,4.583333333333333,0,17.35,2.85
22,0.0,6.283333333333333,0,18.816666666666666,4.95
23,0.0,12.516666666666667,0,3.2333333333333334,6.5
