Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,58.266666666666666,0.0,1.7333333333333334,0.0
2,0.0,0.0,0.0,1.4333333333333333,58.083333333333336
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,60.0
6,0.0,0.0,0.0,60.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,37.8,0.0,0.0,15.616666666666667,1.2833333333333334
9,0.0,0.0,59.8,0.2,0.0
10,0.0,0.0,0.0,0.0,0.0
11,27.883333333333333,4.3,1.2166666666666666,0.95,5.333333333333333
12,18.566666666666666,3.8833333333333333,11.0,1.9,0.23333333333333334
13,1.0,8.066666666666666,3.0166666666666666,3.8333333333333335,4.633333333333334
14,1.9666666666666666,0.3333333333333333,7.333333333333333,1.7166666666666666,10.566666666666666
15,0.0,40.9,0.0,7.366666666666666,3.85
16,7.916666666666667,0.6,4.066666666666666,2.933333333333333,4.216666666666667
17,0.0,0.0,0.0,0.0,0.0
18,0.0,57.7,0.0,1.45,0.85
19,0.0,0.0,6.3,0.5666666666666667,53.13333333333333
20,0.0,0.43333333333333335,0.0,2.816666666666667,56.75
21,1.25,3.3,4.533333333333333,18.25,4.05
22,0.0,0.0,2.433333333333333,2.3833333333333333,8.716666666666667
23,6.816666666666666,2.8333333333333335,0.3333333333333333,15.316666666666666,5.533333333333333
