Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,60.0,0.0,0.0,0.0
4,0.0,0.0,0.0,60.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,1.6166666666666667,0.35,5.366666666666666,0.5,15.383333333333333
7,0.0,4.2,15.533333333333333,2.433333333333333,0.31666666666666665
8,0.0,0.0,0.0,0.0,0.0
9,4.283333333333333,0.0,0.0,55.333333333333336,0.38333333333333336
10,0.0,0.0,0.0,0.0,0.0
11,23.033333333333335,4.583333333333333,0.43333333333333335,0.8333333333333334,0.7666666666666667
12,7.5,4.383333333333334,0.3,3.1333333333333333,2.566666666666667
13,1.35,0.36666666666666664,35.5,0.48333333333333334,20.716666666666665
14,7.233333333333333,0.3333333333333333,0.2833333333333333,1.8833333333333333,0.4166666666666667
15,0.65,0.95,4.9,1.95,2.9833333333333334
16,15.833333333333334,0.0,2.3,11.383333333333333,21.633333333333333
17,0.0,60.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0
19,0.0,57.416666666666664,1.05,1.5333333333333334,0.0
20,10.5,12.8,6.133333333333334,11.733333333333333,0.3333333333333333
21,1.0333333333333334,0.0,0.0,58.68333333333333,0.0
22,20.3,6.933333333333334,2.3833333333333333,0.7,0.7
23,2.3333333333333335,8.533333333333333,1.1833333333333333,0.5166666666666667,1.4
