Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0
2,0.0,0.0,0.0,0.0,0
3,0.0,0.0,0.0,0.0,0
4,0.0,0.0,0.0,0.0,0
5,0.0,0.0,0.0,0.0,0
6,0.0,0.0,0.0,0.0,0
7,0.0,0.0,0.0,0.0,0
8,0.0,0.0,0.0,0.0,0
9,0.0,0.0,0.0,60.0,0
10,60.0,0.0,0.0,0.0,0
11,60.0,0.0,0.0,0.0,0
12,25.016666666666666,0.0,26.483333333333334,0.23333333333333334,0
13,29.3,0.0,0.0,0.2833333333333333,0
14,0.0,0.0,0.0,0.0,0
15,0.0,60.0,0.0,0.0,0
16,0.0,0.0,60.0,0.0,0
17,0.0,0.0,0.0,0.0,0
18,47.983333333333334,0.0,0.0,12.016666666666667,0
19,0.0,0.0,0.0,0.0,0
20,0.0,0.0,0.0,0.0,0
21,0.0,0.0,0.0,0.0,0
22,0.0,0.0,0.0,60.0,0
23,0.0,0.0,0.0,0.0,0
