Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,6.016666666666667,53.6,0.0
7,7.833333333333333,46.1,3.6666666666666665,0.0,1.5
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,60.0,0.0,0.0,0.0
11,0.0,0.0,0.0,60.0,0.0
12,1.9666666666666666,20.8,7.116666666666666,0.3333333333333333,0.2833333333333333
13,4.1,26.05,0.0,15.266666666666667,0.0
14,0.0,7.316666666666666,3.1333333333333333,46.983333333333334,0.0
15,7.4,0.75,2.4833333333333334,0.38333333333333336,2.75
16,9.866666666666667,1.8333333333333333,8.583333333333334,13.833333333333334,5.566666666666666
17,5.25,7.133333333333334,1.9,1.3666666666666667,3.7333333333333334
18,0.5333333333333333,28.516666666666666,16.433333333333334,0.5333333333333333,4.0
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0
21,1.8666666666666667,56.46666666666667,1.6666666666666667,0.0,0.0
22,12.95,1.5833333333333333,1.85,7.983333333333333,0.0
23,9.433333333333334,9.033333333333333,2.5833333333333335,27.4,0.0
