Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.48333333333333334,21.7,28.1,1.6333333333333333
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.2833333333333333,0.0,59.71666666666667
9,0.0,0.0,59.46666666666667,0.5333333333333333,0.0
10,12.05,9.866666666666667,7.866666666666666,0.5,2.716666666666667
11,13.616666666666667,34.28333333333333,3.6666666666666665,7.816666666666666,0.0
12,0.0,0.0,0.0,0.0,0.0
13,9.416666666666666,2.816666666666667,25.6,9.533333333333333,3.85
14,0.6666666666666666,0.38333333333333336,3.25,0.8333333333333334,3.066666666666667
15,0.0,44.56666666666667,2.5833333333333335,5.383333333333334,1.65
16,2.1,7.833333333333333,0.75,9.466666666666667,0.11666666666666667
17,56.13333333333333,0.0,0.0,3.8666666666666667,0.0
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,53.733333333333334,6.266666666666667
20,0.0,0.0,0.0,0.0,0.0
21,5.866666666666666,1.1833333333333333,3.35,0.7333333333333333,47.7
22,0.0,9.083333333333334,7.733333333333333,0.5166666666666667,2.4166666666666665
23,0.0,0.0,4.866666666666666,36.53333333333333,1.9666666666666666
