Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,9.066666666666666,0.0,1.9333333333333333,49.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.31666666666666665,59.68333333333333
8,0.0,49.666666666666664,0.0,7.766666666666667,0.0
9,0.0,0.0,16.866666666666667,32.166666666666664,10.966666666666667
10,1.7,0.0,3.1166666666666667,0.38333333333333336,42.36666666666667
11,3.0166666666666666,0.26666666666666666,32.8,0.45,0.8666666666666667
12,0.8833333333333333,0.18333333333333332,1.4,0.25,1.75
13,8.983333333333333,6.7,5.166666666666667,1.7333333333333334,30.183333333333334
14,3.8666666666666667,1.25,21.3,1.9,3.3333333333333335
15,0.0,55.06666666666667,0.0,0.9833333333333333,3.95
16,0.0,0.0,59.233333333333334,0.7666666666666667,0.0
17,1.6333333333333333,1.0333333333333334,0.5666666666666667,2.1333333333333333,7.466666666666667
18,4.0,0.3,1.0666666666666667,18.8,0.48333333333333334
19,2.1,0.3,0.5166666666666667,1.5166666666666666,9.833333333333334
20,0.0,0.5166666666666667,10.283333333333333,0.7,6.366666666666666
21,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,7.55,52.45,0.0
23,7.316666666666666,8.883333333333333,0.4666666666666667,0.95,38.333333333333336
