Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,60.0,0.0,0.0,0.0
6,57.5,0.0,0.43333333333333335,0.7666666666666667,1.3
7,0.0,0.3,0.0,0.0,59.7
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,60.0,0.0
10,2.7666666666666666,1.95,1.7666666666666666,48.4,1.0333333333333334
11,1.95,23.583333333333332,0.0,0.7333333333333333,4.75
12,7.383333333333334,34.56666666666667,0.2833333333333333,2.783333333333333,14.45
13,3.683333333333333,3.966666666666667,0.95,3.0833333333333335,15.9
14,1.9166666666666667,15.416666666666666,11.516666666666667,1.05,0.48333333333333334
15,0.0,0.5666666666666667,9.616666666666667,16.716666666666665,15.766666666666667
16,0.0,0.23333333333333334,2.716666666666667,12.516666666666667,44.53333333333333
17,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,12.733333333333333,0.0,0.5666666666666667,24.95,21.283333333333335
21,0.0,0.0,0.0,0.0,0.0
22,3.75,0.0,6.966666666666667,8.25,30.733333333333334
23,2.6666666666666665,6.366666666666666,0.9833333333333333,13.716666666666667,1.65
