Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,58.28333333333333,0.43333333333333335,0.5166666666666667,0.7666666666666667
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.65,4.733333333333333,27.666666666666668,0.8666666666666667,0.4666666666666667
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.2,0.0,0.0,0.4,59.4
8,0.0,1.9333333333333333,0.0,1.05,57.016666666666666
9,0.45,0.0,16.583333333333332,39.55,0.8166666666666667
10,0.5833333333333334,0.43333333333333335,0.5,6.033333333333333,0.23333333333333334
11,0.7166666666666667,0.16666666666666666,0.0,1.2,9.45
12,3.25,0.38333333333333336,2.05,1.9166666666666667,0.3
13,3.0166666666666666,0.4666666666666667,0.36666666666666664,0.2833333333333333,4.1
14,0.7333333333333333,0.6833333333333333,4.783333333333333,0.55,3.6
15,1.0333333333333334,6.55,0.21666666666666667,1.4166666666666667,5.016666666666667
16,0.9,0.95,2.15,3.216666666666667,0.7666666666666667
17,7.65,1.5,0.6333333333333333,2.7,0.6
18,0.6333333333333333,0.23333333333333334,0.2833333333333333,7.833333333333333,21.316666666666666
19,0.0,0.0,0.0,0.0,0.0
20,0.0,1.2833333333333334,0.2833333333333333,4.25,35.36666666666667
21,0.8,9.516666666666667,0.0,2.4833333333333334,6.65
22,0.0,0.38333333333333336,9.35,2.6,23.85
23,0.0,0.0,0.0,0.0,0.0
