Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.85,0.0,0.0,58.15
2,0.0,0.0,0.0,0.0,0.0
3,1.3333333333333333,29.5,0.65,22.45,4.15
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.2833333333333333,0.38333333333333336,1.6333333333333333,55.0
7,0.0,0.0,0.0,0.0,0.0
8,0.9,0.5333333333333333,0.7666666666666667,47.28333333333333,0.25
9,0.5833333333333334,0.2,2.35,0.6333333333333333,4.2
10,12.55,36.6,0.35,0.16666666666666666,0.65
11,0.0,20.966666666666665,0.25,0.4666666666666667,5.133333333333334
12,7.483333333333333,0.13333333333333333,0.45,5.216666666666667,0.8
13,0.3,1.0666666666666667,0.45,0.16666666666666666,3.066666666666667
14,6.266666666666667,0.15,0.5666666666666667,1.05,0.6
15,5.566666666666666,0.36666666666666664,1.15,0.31666666666666665,2.15
16,0.6333333333333333,0.9,0.25,0.26666666666666666,3.1333333333333333
17,5.05,0.6333333333333333,0.6333333333333333,0.31666666666666665,0.6666666666666666
18,1.3166666666666667,7.566666666666666,0.7833333333333333,28.35,6.683333333333334
19,0.0,60.0,0.0,0.0,0.0
20,0.0,0.0,0.0,60.0,0.0
21,0.5333333333333333,4.566666666666666,3.683333333333333,13.95,0.5
22,0.0,4.4,0.23333333333333334,2.75,0.26666666666666666
23,0.0,0.0,0.0,0.0,0.0
