Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.7833333333333333,13.95,5.733333333333333,16.85
9,0.0,0.0,4.683333333333334,1.2333333333333334,51.36666666666667
10,0.0,0.0,0.0,60.0,0.0
11,0.55,10.033333333333333,2.8666666666666667,0.7166666666666667,7.166666666666667
12,32.266666666666666,7.583333333333333,0.0,0.43333333333333335,6.283333333333333
13,0.0,7.266666666666667,4.183333333333334,14.316666666666666,0.25
14,4.6,0.85,3.8,3.5,6.6
15,2.6166666666666667,0.21666666666666667,1.35,0.23333333333333334,0.48333333333333334
16,1.25,0.6333333333333333,5.616666666666666,0.55,17.35
17,12.45,1.6833333333333333,0.7,0.6166666666666667,5.05
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.31666666666666665,59.68333333333333
20,1.3833333333333333,9.8,0.48333333333333334,6.733333333333333,1.0666666666666667
21,0.75,16.983333333333334,0.9,0.2,6.2
22,0.0,4.266666666666667,14.283333333333333,4.166666666666667,0.9166666666666666
23,0.0,0.0,60.0,0.0,0.0
