Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,7.65,0.26666666666666666,41.78333333333333,5.283333333333333,0.6
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.23333333333333334,59.56666666666667,0.0,0.2
6,0.0,0.0,0.0,0.0,0.0
7,52.8,0.0,0.0,6.45,0.75
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.4,47.61666666666667,0.6166666666666667,1.3833333333333333
10,37.36666666666667,0.8,0.0,0.9,0.23333333333333334
11,5.0,1.15,2.566666666666667,0.1,0.2
12,0.6666666666666666,0.5333333333333333,4.65,0.31666666666666665,0.8
13,0.6833333333333333,1.0166666666666666,2.8833333333333333,0.6,24.583333333333332
14,1.65,0.65,55.63333333333333,2.066666666666667,0.0
15,2.65,2.6166666666666667,0.48333333333333334,6.066666666666666,0.23333333333333334
16,1.6833333333333333,0.25,3.7333333333333334,1.9166666666666667,0.15
17,0.25,0.7166666666666667,2.1,1.7,0.5333333333333333
18,5.616666666666666,0.3,20.733333333333334,0.8333333333333334,2.5833333333333335
19,34.083333333333336,0.23333333333333334,5.1,0.13333333333333333,1.2333333333333334
20,0.0,0.0,60.0,0.0,0.0
21,11.0,2.5833333333333335,0.16666666666666666,1.2,0.38333333333333336
22,0.4666666666666667,13.816666666666666,9.55,32.85,1.7666666666666666
23,0.0,0.0,0.0,0.0,0.0
