Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,60.0,0.0
6,7.016666666666667,39.4,1.1166666666666667,4.083333333333333,5.716666666666667
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,6.016666666666667,0.3,32.46666666666667,1.1,1.55
10,0.0,0.0,0.0,0.0,0.0
11,4.283333333333333,2.6,0.4666666666666667,5.016666666666667,0.26666666666666666
12,6.15,1.1666666666666667,3.966666666666667,2.1333333333333333,2.7
13,0.0,57.8,0.38333333333333336,0.48333333333333334,0.8333333333333334
14,0.15,2.6666666666666665,1.5166666666666666,2.5166666666666666,5.166666666666667
15,3.3833333333333333,5.516666666666667,0.5333333333333333,0.55,4.016666666666667
16,4.3,0.0,8.433333333333334,0.6,1.8333333333333333
17,38.31666666666667,1.8833333333333333,1.3166666666666667,4.783333333333333,6.15
18,2.1,0.8333333333333334,24.083333333333332,1.1166666666666667,0.6166666666666667
19,0.0,0.0,0.0,0.0,0.0
20,12.3,1.4666666666666666,5.1,4.516666666666667,2.1333333333333333
21,3.65,0.18333333333333332,1.4333333333333333,1.0333333333333334,2.4
22,0.6,2.35,4.983333333333333,5.116666666666666,0.4666666666666667
23,0.0,0.0,52.11666666666667,1.3666666666666667,0.45
