Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,57.6,2.4
10,0.0,0.26666666666666666,0.7833333333333333,4.0,22.8
11,9.45,1.5833333333333333,1.4666666666666666,0.18333333333333332,1.2833333333333334
12,1.15,10.95,0.7333333333333333,0.6166666666666667,1.2166666666666666
13,1.7,0.55,0.48333333333333334,0.45,8.75
14,0.0,2.25,6.116666666666666,1.1666666666666667,29.016666666666666
15,9.666666666666666,0.16666666666666666,0.75,1.95,7.683333333333334
16,1.6666666666666667,1.9,0.5166666666666667,5.916666666666667,1.1333333333333333
17,0.0,1.3333333333333333,0.7833333333333333,5.866666666666666,2.2
18,1.7833333333333334,8.216666666666667,0.36666666666666664,12.383333333333333,16.133333333333333
19,1.6,10.516666666666667,2.1166666666666667,0.2833333333333333,1.1666666666666667
20,3.0,4.233333333333333,24.3,2.6166666666666667,0.23333333333333334
21,0.0,0.0,0.0,0.0,0.0
22,0.0,8.116666666666667,0.6666666666666666,15.55,23.866666666666667
23,0.0,0.0,0.0,0.0,0.0
