Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.18333333333333332,3.6666666666666665,2.9833333333333334,37.56666666666667
11,5.316666666666666,0.48333333333333334,1.05,52.983333333333334,0.16666666666666666
12,1.2166666666666666,10.133333333333333,2.4166666666666665,1.4166666666666667,6.4
13,3.0166666666666666,0.9166666666666666,1.0666666666666667,1.6166666666666667,2.933333333333333
14,10.2,1.3333333333333333,0.6666666666666666,2.0,3.05
15,0.0,5.066666666666666,0.6833333333333333,1.1,1.1666666666666667
16,13.1,3.0,9.25,31.433333333333334,0.43333333333333335
17,0.0,0.0,0.0,0.0,0.0
18,1.3,1.2833333333333334,3.7,11.666666666666666,5.766666666666667
19,0.0,3.3833333333333333,6.816666666666666,0.45,9.9
20,4.35,6.55,0.4666666666666667,11.2,2.2
21,0.0,5.8,5.966666666666667,3.183333333333333,0.35
22,0.0,0.0,0.0,60.0,0.0
23,0.0,0.0,0.0,0.0,0.0
