Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.31666666666666665,3.3833333333333333,3.0166666666666666,23.9,1.1333333333333333
11,2.683333333333333,1.6666666666666667,6.066666666666666,1.0166666666666666,4.183333333333334
12,0.4666666666666667,0.7666666666666667,2.0,0.1,9.0
13,2.5,1.1,0.8166666666666667,9.366666666666667,0.48333333333333334
14,0.0,0.26666666666666666,1.7666666666666666,35.11666666666667,2.4833333333333334
15,0.0,6.483333333333333,0.55,0.23333333333333334,18.616666666666667
16,0.0,0.36666666666666664,5.7,0.6666666666666666,5.7
17,1.8833333333333333,0.23333333333333334,2.4833333333333334,4.05,8.883333333333333
18,0.0,0.0,0.0,0.0,0.0
19,0.0,33.666666666666664,0.5833333333333334,25.75,0.0
20,3.1,4.883333333333334,12.933333333333334,0.35,1.7166666666666666
21,0.85,1.6833333333333333,3.7333333333333334,3.7,4.183333333333334
22,0.0,1.7333333333333334,6.283333333333333,1.3,0.8833333333333333
23,0.0,1.7166666666666666,0.85,8.616666666666667,9.05
