Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.21666666666666667,0.26666666666666666,0.21666666666666667,0.21666666666666667,28.7
10,9.666666666666666,5.083333333333333,2.466666666666667,0.16666666666666666,0.5166666666666667
11,5.016666666666667,1.3,0.95,0.5166666666666667,0.5166666666666667
12,3.033333333333333,0.45,2.7,0.48333333333333334,0.3
13,2.533333333333333,0.31666666666666665,1.1166666666666667,6.183333333333334,1.3833333333333333
14,1.7333333333333334,1.35,1.0833333333333333,1.2,1.4333333333333333
15,1.2166666666666666,0.8,0.3,1.75,0.8333333333333334
16,0.65,0.18333333333333332,0.9333333333333333,1.4,0.6666666666666666
17,0.6666666666666666,0.6166666666666667,0.9166666666666666,0.25,0.16666666666666666
18,0.26666666666666666,0.7166666666666667,1.6833333333333333,4.083333333333333,0.9666666666666667
19,5.066666666666666,1.4333333333333333,0.2,0.18333333333333332,0.4166666666666667
20,0.31666666666666665,1.3833333333333333,0.4,2.316666666666667,0.3333333333333333
21,0.65,0.5166666666666667,1.9,0.6,6.683333333333334
22,6.466666666666667,1.6166666666666667,0.6666666666666666,1.1166666666666667,23.866666666666667
23,0.5,0.35,42.166666666666664,1.0166666666666666,1.0333333333333334
