Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,47.11666666666667,1.3833333333333333,5.116666666666666
10,0.5,0.45,2.683333333333333,3.9833333333333334,3.216666666666667
11,3.5833333333333335,2.1166666666666667,0.4666666666666667,0.9,0.7
12,3.783333333333333,0.4166666666666667,0.8166666666666667,1.55,30.616666666666667
13,0.36666666666666664,4.333333333333333,0.5666666666666667,0.8666666666666667,2.033333333333333
14,2.216666666666667,0.75,0.21666666666666667,1.1333333333333333,1.3333333333333333
15,1.8666666666666667,0.7,2.5,1.7333333333333334,0.3
16,2.716666666666667,1.05,1.9,0.95,4.016666666666667
17,1.0833333333333333,4.316666666666666,0.35,0.16666666666666666,4.05
18,5.516666666666667,1.25,1.2166666666666666,1.7666666666666666,1.75
19,0.7166666666666667,0.16666666666666666,0.6166666666666667,0.9833333333333333,1.9333333333333333
20,3.05,0.26666666666666666,0.6,0.26666666666666666,3.8666666666666667
21,0.48333333333333334,0.65,2.183333333333333,0.36666666666666664,0.7
22,10.583333333333334,0.5333333333333333,0.7833333333333333,0.6166666666666667,10.2
23,1.0833333333333333,0.6333333333333333,0.15,0.8833333333333333,8.866666666666667
