Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,60.0,0.0
10,3.7,0.21666666666666667,1.8666666666666667,0.6333333333333333,27.733333333333334
11,2.433333333333333,7.6,1.0166666666666666,0.95,1.1
12,0.0,0.7333333333333333,14.733333333333333,44.21666666666667,0.31666666666666665
13,10.65,0.18333333333333332,5.25,32.15,0.21666666666666667
14,20.95,1.2,0.5666666666666667,0.7666666666666667,3.033333333333333
15,0.8,0.2833333333333333,2.066666666666667,0.4666666666666667,1.95
16,5.183333333333334,0.5833333333333334,0.35,0.8,5.833333333333333
17,0.4166666666666667,0.5666666666666667,0.7666666666666667,8.166666666666666,25.35
18,1.2166666666666666,0.1,8.166666666666666,0.15,2.9833333333333334
19,2.683333333333333,0.4,3.1166666666666667,0.8166666666666667,5.416666666666667
20,1.9666666666666666,6.466666666666667,0.6333333333333333,1.65,0.6666666666666666
21,0.75,8.533333333333333,5.8,2.566666666666667,0.23333333333333334
22,1.2833333333333334,5.333333333333333,2.3833333333333333,7.15,13.083333333333334
23,0.0,0.65,14.366666666666667,0.2,0.38333333333333336
