Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,1.2,0.35,15.8,0.5,7.65
11,0.9833333333333333,53.15,0.0,4.616666666666666,0.85
12,2.3833333333333333,42.03333333333333,1.0,10.216666666666667,0.0
13,0.7333333333333333,1.5666666666666667,0.5333333333333333,5.05,51.75
14,0.0,54.13333333333333,5.866666666666666,0.0,0.0
15,2.5,0.8166666666666667,1.3166666666666667,6.533333333333333,7.65
16,0.0,9.116666666666667,1.0833333333333333,4.633333333333334,37.1
17,0.9333333333333333,6.033333333333333,5.533333333333333,16.65,1.4666666666666666
18,0.0,0.0,0.0,0.0,0.0
19,0.0,1.6666666666666667,13.95,7.5,25.1
20,3.9166666666666665,0.0,18.866666666666667,2.0,7.633333333333334
21,1.4666666666666666,5.716666666666667,11.866666666666667,8.133333333333333,11.35
22,0.8,14.366666666666667,2.9,0.6,20.516666666666666
23,0.0,1.7166666666666666,26.483333333333334,2.8333333333333335,0.7333333333333333
