Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.3,48.61666666666667,5.6
10,5.783333333333333,1.4,0.31666666666666665,28.45,1.7
11,0.8,0.4166666666666667,0.43333333333333335,7.233333333333333,9.733333333333333
12,0.0,0.21666666666666667,17.666666666666668,1.9833333333333334,6.8
13,0.0,0.0,0.3,59.7,0.0
14,0.6833333333333333,2.0833333333333335,0.36666666666666664,8.55,33.3
15,4.75,0.9666666666666667,1.4666666666666666,1.1,6.816666666666666
16,0.0,6.966666666666667,4.583333333333333,0.16666666666666666,7.433333333333334
17,0.2833333333333333,0.1,2.3,2.1333333333333333,4.516666666666667
18,1.0333333333333334,0.4666666666666667,1.0,1.35,13.566666666666666
19,0.0,1.2666666666666666,1.4166666666666667,4.766666666666667,5.116666666666666
20,23.216666666666665,0.4166666666666667,13.366666666666667,0.5166666666666667,1.05
21,1.8333333333333333,0.18333333333333332,4.033333333333333,4.083333333333333,3.533333333333333
22,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0
