Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,43.18333333333333,1.7666666666666666,0.6833333333333333,0.3,1.9333333333333333
10,1.8166666666666667,0.23333333333333334,8.666666666666666,9.533333333333333,8.216666666666667
11,0.26666666666666666,2.95,3.433333333333333,26.2,5.416666666666667
12,2.3666666666666667,1.6,17.683333333333334,4.233333333333333,30.45
13,1.85,33.083333333333336,2.7666666666666666,0.6666666666666666,2.533333333333333
14,0.6666666666666666,0.8,0.25,5.283333333333333,34.11666666666667
15,9.45,16.216666666666665,0.2,0.2833333333333333,0.7166666666666667
16,3.15,0.7333333333333333,1.7166666666666666,0.4666666666666667,1.0
17,5.166666666666667,0.6333333333333333,3.65,0.3333333333333333,0.38333333333333336
18,0.0,0.0,0.0,10.7,49.3
19,56.31666666666667,0.0,2.683333333333333,0.5,0.5
20,9.833333333333334,20.283333333333335,0.43333333333333335,0.4166666666666667,0.85
21,0.65,1.3166666666666667,7.516666666666667,0.45,2.066666666666667
22,2.066666666666667,0.45,1.3166666666666667,2.933333333333333,4.566666666666666
23,0.0,5.266666666666667,5.233333333333333,0.35,2.1
